#p(bar)         	T(K)            	n_<tot>(cm-3)   	n_g(cm-3)       	m(u)            	e-              	C               	H               	He              	N               	O               	Si              	C1H1            	C1H1N1          	C1H1N1O1        	C1H1O1          	C1H2            	C1H2O1          	C1H3            	C1H4            	C1H4O2          	C1N1            	C1N1O1          	C1N2_cnn        	C1N2_ncn        	C1O1            	C1O2            	C1Si1           	C1Si2           	C2              	C2H2O2          	C2H2O4          	C2H4O1          	C2H4O3          	C2H6O2          	C2N1            	C2N1O1          	C2Si1           	C2Si2           	C2O1            	C3              	C3N2O1          	C4              	C4H6O4          	C5              	H1N1            	H1N1O1          	H1N1O2_cis      	H1N1O2_trans    	H1N1O3          	H1O1            	H1O2            	H1Si1           	H2              	H2N1            	H2N2            	H2O1            	H2O2            	H2Si1           	H3N1            	H3Si1           	H4N2            	H4Si1           	N1O1            	N1O2            	N1O3            	N1Si1           	N1Si2           	N2              	N2O1            	N2O3            	N2O4            	N2O5            	N3              	O1Si1           	O2              	O2Si1           	O3              	Si2             	Si3             	C1+             	C1-             	C1H1+           	C1H1-           	C1H1O1+         	C1N1+           	C1N1-           	C1O2-           	C2-             	H1+             	H1-             	H1O1+           	H1O1-           	H1Si1+          	H2+             	H2-             	H3O1+           	He1+            	N1+             	N1-             	N1O1+           	N1O2-           	N2+             	N2-             	N2O1+           	O1+             	O1-             	O2+             	O2-             	Si1+            	Si1-            
3.3079305394e-03	9.2000000000e+02	6.1858841220e+16	2.6042655832e+16	2.1138801888e+00	4.6318566310e-28	1.4931042954e-34	3.7398602574e-09	5.8440496211e-02	1.6947761779e-26	2.5230647585e-30	5.0175699700e-16	4.2219461024e-31	1.0509290673e-13	6.5228896257e-25	2.6359435592e-24	1.4515246137e-23	1.8450022105e-20	9.8483968631e-15	1.2775236461e-07	3.4755840121e-52	6.1667933960e-26	3.2817510797e-35	2.0232297996e-42	2.5033466082e-36	3.7304948145e-12	8.9370523855e-22	7.7632846378e-33	3.6713541211e-22	3.2806371999e-43	1.4025284971e-42	1.4844358048e-63	1.5769002654e-36	4.3214609884e-55	5.0887163446e-65	3.3053912829e-35	1.1387474919e-39	7.4309879623e-30	2.0843087310e-32	8.6330060545e-37	1.3456981876e-44	1.1490946617e-53	1.8410268122e-57	1.6595132894e-100	3.1573240102e-61	2.1987400132e-23	3.0934470330e-33	3.3171116506e-48	4.4188972885e-48	1.5502751250e-70	5.0247241942e-22	3.4326908519e-44	4.3337255618e-15	9.3251851515e-01	5.4970952107e-18	9.9993769274e-28	1.0664251499e-10	7.4868975475e-41	4.4319775531e-14	1.5020724758e-09	1.0576257879e-10	1.7308623286e-29	9.8367871800e-10	2.1067729036e-28	3.3534827523e-50	3.8130486134e-78	1.0019813192e-18	4.6323602449e-19	2.3247511536e-07	4.9072535349e-37	2.0850095235e-85	7.1006669480e-108	4.0926071588e-132	1.4328159735e-38	4.2384291332e-09	1.6886637008e-40	5.5870991316e-23	2.4617714969e-73	7.1092090828e-22	1.6115673864e-23	2.2398814933e-65	5.1538200552e-59	6.3348254583e-59	1.2294001915e-53	8.7950849554e-39	1.3518253136e-71	1.9918246515e-36	4.3368171856e-49	1.4366687391e-52	6.6529231155e-53	2.2685848243e-36	2.9846489269e-63	1.1754865969e-43	4.5439347324e-28	1.3657073531e-53	8.5735812415e-45	9.7868844843e-31	2.6185036982e-105	8.8603876743e-75	1.3461305038e-57	8.9621674079e-49	2.3357692579e-68	2.3888330609e-61	1.6460645804e-46	6.9409638297e-76	3.4898301193e-74	1.5618942066e-53	1.5351265590e-75	7.2793768298e-69	7.8135056653e-30	9.6611927913e-40
5.2922238020e-03	9.2000000000e+02	9.9090856750e+16	4.1664588002e+16	2.1158938888e+00	3.2531494668e-28	9.3327218991e-35	2.9581561624e-09	5.8496143044e-02	1.3392353662e-26	1.5770540475e-30	3.1362568096e-16	3.3394766169e-31	1.0509099529e-13	6.5227709867e-25	2.0849796909e-24	1.4529065075e-23	1.8467587064e-20	1.2474591926e-14	2.0477517049e-07	5.5710382412e-52	4.8730846702e-26	2.5932846864e-35	2.0212319311e-42	2.5008746412e-36	2.3317641478e-12	5.5861485878e-22	4.8524792790e-33	2.2947979663e-22	2.0505784313e-43	1.4038637452e-42	1.4858490310e-63	2.5276246093e-36	6.9269004404e-55	1.3062060061e-64	2.6119654990e-35	8.9985387698e-40	4.6447756062e-30	1.3028074327e-32	5.3961029319e-37	8.4113527661e-45	1.1479599710e-53	1.1507428717e-57	4.2597505522e-100	1.9735009151e-61	2.1987000223e-23	3.0933907691e-33	3.3170513187e-48	4.4188169172e-48	1.5502469285e-70	3.9744583531e-22	2.7151911831e-44	3.4278919784e-15	9.3340630000e-01	6.9562134900e-18	1.5997015348e-27	1.0674404178e-10	7.4940252925e-41	4.4361969251e-14	2.4053488617e-09	1.3396545954e-10	4.4342853033e-29	1.5767455875e-09	1.6648008262e-28	2.6499680373e-50	3.0131232801e-78	7.9177937269e-19	3.6605545617e-19	2.3224555433e-07	4.9024077941e-37	2.0829506497e-85	7.0936552883e-108	4.0885658527e-132	1.8096214312e-38	2.6492509941e-09	1.0555075589e-40	3.4922438157e-23	1.5387423927e-73	4.4436461336e-22	1.0073181281e-23	1.2459840760e-65	3.6197465294e-59	4.4593303476e-59	1.0926717826e-53	6.1912028215e-39	9.5068010155e-72	1.7685868481e-36	3.0459307442e-49	1.0090334211e-52	4.6832516767e-53	2.0162829330e-36	2.1010106157e-63	1.0447542177e-43	3.1986526200e-28	1.2165786276e-53	9.6428688748e-45	1.1032515328e-30	2.3325759802e-105	6.2311262921e-75	1.1952601867e-57	6.3027035637e-49	2.0739831624e-68	2.1238606039e-61	1.8477726599e-46	6.1710631321e-76	1.9412958987e-74	1.0969845809e-53	8.5394841326e-76	5.1126152511e-69	4.3464369279e-30	6.7854656743e-40
8.4668164615e-03	9.2000000000e+02	1.5886669494e+17	6.6657502169e+16	2.1192599049e+00	2.2869110228e-28	5.8334621043e-35	2.3405885977e-09	5.8589159573e-02	1.0579991326e-26	9.8574511511e-31	1.9603321995e-16	2.6423016442e-31	1.0509446391e-13	6.5229862764e-25	1.6497032012e-24	1.4552164285e-23	1.8496947982e-20	1.5816201879e-14	3.2865411935e-07	8.9412435241e-52	3.8497485090e-26	2.0487010858e-35	2.0181567672e-42	2.4970697343e-36	1.4574802442e-12	3.4916486796e-22	3.0330651971e-33	1.4343743570e-22	1.2817237779e-43	1.4060956950e-42	1.4882113261e-63	4.0567137024e-36	1.1117335948e-54	3.3592731919e-64	2.0634589722e-35	7.1088670845e-40	2.9032390309e-30	8.1432596729e-33	3.3728597406e-37	5.2575559560e-45	1.1462134297e-53	7.1927729194e-58	1.0955137066e-99	1.2335461107e-61	2.1987725923e-23	3.0934928691e-33	3.3171608008e-48	4.4189627641e-48	1.5502980957e-70	3.1447196809e-22	2.1483468671e-44	2.7122587309e-15	9.3489028734e-01	8.8058882180e-18	2.5594672292e-27	1.0691375009e-10	7.5059397597e-41	4.4432498667e-14	3.8544664639e-09	1.6985122764e-10	1.1368577010e-28	2.5305994436e-09	1.3151966223e-28	2.0934810681e-50	2.3803745759e-78	6.2550759237e-19	2.8918468320e-19	2.3189220887e-07	4.8949491215e-37	2.0797815851e-85	7.0828627851e-108	4.0823453841e-132	2.2836882891e-38	1.6559269038e-09	6.5975000781e-41	2.1828435668e-23	9.6179823346e-74	2.7775220997e-22	6.2962897543e-24	6.9247381238e-66	2.5446227794e-59	3.1372305842e-59	9.7234617496e-54	4.3556384772e-39	6.6778338915e-72	1.5713827715e-36	2.1412396402e-49	7.0933403975e-53	3.2947638431e-53	1.7942487659e-36	1.4781041653e-63	9.2970531817e-44	2.2503178831e-28	1.0834351184e-53	1.0862339572e-44	1.2437216589e-30	2.0772972287e-105	4.3769114624e-75	1.0619841863e-57	4.4271892719e-49	1.8427262497e-68	1.8855478717e-61	2.0749826941e-46	5.4786246017e-76	1.0789034931e-74	7.7116227077e-54	4.7459427829e-76	3.5940851450e-69	2.4155956787e-30	4.7700717117e-40
1.3545725887e-02	9.2000000000e+02	2.5501673238e+17	1.0664271002e+17	2.1246127730e+00	1.6095032734e-28	3.6462315409e-35	1.8528124482e-09	5.8737078683e-02	8.3542303856e-27	6.1614438660e-31	1.2253143963e-16	2.0916488200e-31	1.0509679872e-13	6.5231311932e-25	1.3059068262e-24	1.4588897607e-23	1.8543638930e-20	2.0081012162e-14	5.2845862673e-07	1.4377051726e-51	3.0398593892e-26	1.6177065116e-35	2.0131647063e-42	2.4908930466e-36	9.1100453583e-13	2.1824706011e-22	1.8958309473e-33	8.9656209787e-23	8.0114717165e-44	1.4096450341e-42	1.4919679457e-63	6.5229833615e-36	1.7876094477e-54	8.6635175699e-64	1.6293597143e-35	5.6133423528e-40	1.8146825223e-30	5.0899808268e-33	2.1082210443e-37	3.2862588309e-45	1.1433781855e-53	4.4958748366e-58	2.8253141985e-99	7.7103350558e-62	2.1988214409e-23	3.0935615952e-33	3.3172344959e-48	4.4190609372e-48	1.5503325376e-70	2.4893634776e-22	1.7006336878e-44	2.1470269249e-15	9.3725018552e-01	1.1152476809e-17	4.0949726678e-27	1.0718362728e-10	7.5248866391e-41	4.4544657467e-14	6.1823123657e-09	2.1565130453e-10	2.9173233404e-28	4.0690714889e-09	1.0385127214e-28	1.6530659253e-50	1.8796043397e-78	4.9391671253e-19	2.2834758488e-19	2.3131860624e-07	4.8828411006e-37	2.0746370906e-85	7.0653427970e-108	4.0722473990e-132	2.8778258393e-38	1.0350445067e-09	4.1237968887e-41	1.3643961201e-23	6.0117628127e-74	1.7361025930e-22	3.9355240305e-24	3.8441159852e-66	1.7908780237e-59	2.2056067447e-59	8.6666651831e-54	3.0621993969e-39	4.6830847149e-72	1.3971011728e-36	1.5069813279e-49	4.9922163457e-53	2.3163593365e-53	1.5992404465e-36	1.0391701945e-63	8.2866009236e-44	1.5820693339e-28	9.6465731507e-54	1.2261482889e-44	1.4024321624e-30	1.8495623758e-105	3.0694754469e-75	9.4419983412e-58	3.1047346709e-49	1.6383500260e-68	1.6704644538e-61	2.3305778916e-46	4.8536808797e-76	5.9892953209e-75	5.4273567566e-54	2.6346056978e-76	2.5294782998e-69	1.3409647840e-30	3.3571249418e-40
2.1671288187e-02	9.2000000000e+02	4.0999898797e+17	1.7061358846e+17	2.1325043162e+00	1.1344770063e-28	2.2790916971e-35	1.4675562414e-09	5.8955140226e-02	6.5905808225e-27	3.8512352821e-31	7.6588769407e-17	1.6567312484e-31	1.0506364614e-13	6.5210734842e-25	1.0343689753e-24	1.4643048759e-23	1.8612469312e-20	2.5541145429e-14	8.5174874245e-07	2.3172364134e-51	2.3981190449e-26	1.2761948163e-35	2.0044546629e-42	2.4801160911e-36	5.6942705100e-13	1.3641620315e-22	1.1849967624e-33	5.6039974704e-23	5.0076026346e-44	1.4148773624e-42	1.4975058406e-63	1.0513486949e-35	2.8811983041e-54	2.2422614301e-63	1.2853879281e-35	4.4283177208e-40	1.1342746128e-30	3.1815129979e-33	1.3177520472e-37	2.0540893062e-45	1.1384313108e-53	2.8101646580e-58	7.3123797625e-99	4.8193759530e-62	2.1981278270e-23	3.0925857372e-33	3.3161880808e-48	4.4176669531e-48	1.5498434883e-70	1.9717489010e-22	1.3470200857e-44	1.7005945567e-15	9.4072907597e-01	1.4127979248e-17	6.5472573824e-27	1.0758147206e-10	7.5528175551e-41	4.4709998574e-14	9.9244261005e-09	2.7428803321e-10	7.4900454004e-28	6.5583687129e-09	8.1927379419e-29	1.3040895549e-50	1.4828037704e-78	3.8964666561e-19	1.8014145461e-19	2.3031779638e-07	4.8617152794e-37	2.0656610844e-85	7.0347742886e-108	4.0546286462e-132	3.6164388383e-38	6.4695873395e-10	2.5775958394e-41	8.5282128521e-24	3.7576765374e-74	1.0851579118e-22	2.4599151318e-24	2.1307267586e-66	1.2623210978e-59	1.5491914690e-59	7.7410806303e-54	2.1508517751e-39	3.2761439688e-72	1.2428862346e-36	1.0622132267e-49	3.5188214577e-53	1.6269827483e-53	1.4284443880e-36	7.2990056095e-64	7.4016065632e-44	1.1112263423e-28	8.5860975031e-54	1.3878365056e-44	1.5817955721e-30	1.6462357848e-105	2.1473118862e-75	8.3997708929e-58	2.1719781695e-49	1.4575055368e-68	1.4749180486e-61	2.6167777016e-46	4.2855036607e-76	3.3197624251e-75	3.8255352115e-54	1.4603162028e-76	1.7829320490e-69	7.4327350126e-31	2.3663083616e-40
3.4671103287e-02	9.2000000000e+02	6.5777653588e+17	2.7295845529e+17	2.1331858824e+00	8.0035395957e-29	1.4245538298e-35	1.1604376259e-09	5.8973810109e-02	5.1781215029e-27	2.4072273958e-31	4.7872064525e-17	1.3100235770e-31	1.0442656617e-13	6.4815313073e-25	8.1790438022e-25	1.4647669729e-23	1.8618342929e-20	3.2321193027e-14	1.3635419271e-06	3.7096021951e-51	1.8841665291e-26	1.0026873197e-35	1.9795946210e-42	2.4493567074e-36	3.5592226823e-13	8.5267400560e-23	7.4068615950e-34	3.5027972192e-23	3.1300186476e-44	1.4153238613e-42	1.4979784150e-63	1.6830761867e-35	4.6124337990e-54	5.7446451448e-63	1.0099102112e-35	3.4792634867e-40	7.0898211156e-31	1.9886152592e-33	8.2366529089e-38	1.2839153386e-45	1.1243120340e-53	1.7565027468e-58	1.8734223555e-98	3.0123669355e-62	2.1847989235e-23	3.0738330621e-33	3.2960795364e-48	4.3908793132e-48	1.5404456206e-70	1.5591168155e-22	1.0651263279e-44	1.3447075175e-15	9.4102594589e-01	1.7764318850e-17	1.0348071152e-26	1.0761542201e-10	7.5552010303e-41	4.4724107900e-14	1.5786428831e-08	3.4709940834e-10	1.8945427400e-27	1.0499118188e-08	6.4369125646e-29	1.0246038017e-50	1.1650169075e-78	3.0613960015e-19	1.4153446635e-19	2.2746130369e-07	4.8014183578e-37	2.0400419361e-85	6.9475262271e-108	4.0043415332e-132	4.4894447660e-38	4.0438370399e-10	1.6111348348e-41	5.3305877494e-24	2.3487481919e-74	6.7828155456e-23	1.5375781179e-24	1.1799822963e-66	8.9054576095e-60	1.0853325067e-59	6.9087260704e-54	1.5068436635e-39	2.2805636128e-72	1.1021717079e-36	7.4937310952e-50	2.4824678429e-53	1.1398315186e-53	1.2748518527e-36	5.1135371019e-64	6.6057537272e-44	7.7850291313e-29	7.6096295027e-54	1.5669122351e-44	1.7734871019e-30	1.4590165360e-105	1.4947698880e-75	7.4487829805e-58	1.5119403873e-49	1.2924926852e-68	1.2905611380e-61	2.9168640766e-46	3.7498384987e-76	1.8384623339e-75	2.6988491057e-54	8.0871339292e-77	1.2578278071e-69	4.1161991761e-31	1.6693897330e-40
5.5469133107e-02	9.2000000000e+02	1.0555327507e+18	4.3669706048e+17	2.1331994159e+00	5.6605126166e-29	8.9042049524e-36	9.1744475015e-10	5.8973907875e-02	4.0521744266e-27	1.5046427625e-31	2.9922538910e-17	1.0357077592e-31	1.0336386183e-13	6.4155715453e-25	6.4663715049e-25	1.4647668136e-23	1.8618340905e-20	4.0881721046e-14	2.1814844363e-06	5.9348666093e-51	1.4744674146e-26	7.8465982546e-36	1.9395088743e-42	2.3997585262e-36	2.2246999426e-13	5.3296575702e-23	4.6296750825e-34	2.1894310831e-23	1.9564250195e-44	1.4153237075e-42	1.4979782522e-63	2.6926964500e-35	7.3792762408e-54	1.4703830879e-62	7.9031214863e-36	2.7227214572e-40	4.4315082355e-31	1.2429883286e-33	5.1483379628e-38	8.0251409788e-46	1.1015453085e-53	1.0979058937e-58	4.7951587584e-98	1.8828865589e-62	2.1625651627e-23	3.0425519824e-33	3.2625367498e-48	4.3461952191e-48	1.5247691668e-70	1.2326414667e-22	8.4209141096e-45	1.0631289652e-15	9.4102584361e-01	2.2240683195e-17	1.6220288775e-26	1.0761541032e-10	7.5552002091e-41	4.4724103039e-14	2.4999153030e-08	4.3903147928e-10	4.7510243083e-27	1.6797182739e-08	5.0372499885e-29	8.0181071848e-51	9.1169195555e-79	2.3957163964e-19	1.1075876546e-19	2.2285533229e-07	4.7041921691e-37	1.9987321632e-85	6.8068424862e-108	3.9232557296e-132	5.5069071009e-38	2.5276092095e-10	1.0070433615e-41	3.3318955622e-24	1.4680902079e-74	4.2396137308e-23	9.6106657436e-25	6.5183007247e-67	6.2983951729e-60	7.5833927147e-60	6.1803557302e-54	1.0528558934e-39	1.5772506084e-72	9.7593868905e-37	5.2999499662e-50	1.7557282471e-53	7.9641860724e-54	1.1404472941e-36	3.5729105841e-64	5.9093250310e-44	5.4395250150e-29	6.7252136143e-54	1.7729725276e-44	1.9824965500e-30	1.2894471670e-105	1.0337912532e-75	6.5956651262e-58	1.0456664670e-49	1.1444619815e-68	1.1174721481e-61	3.2336207240e-46	3.2469132681e-76	1.0155788270e-75	1.9087641450e-54	4.4673865969e-77	8.8960016832e-70	2.2738158154e-31	1.1806778155e-40
8.8743457832e-02	9.2000000000e+02	1.6941645484e+18	6.9865896584e+17	2.1332210725e+00	4.0190917845e-29	5.5655767961e-36	7.2533293549e-10	5.8974064267e-02	3.1516746555e-27	9.4047754858e-32	1.8703094676e-17	8.1883181433e-32	1.0168676265e-13	6.3114776228e-25	5.1123211777e-25	1.4647665592e-23	1.8618337671e-20	5.1709643234e-14	3.4900924890e-06	9.4950177188e-51	1.1468019615e-26	6.1028776768e-36	1.8770819564e-42	2.3225175657e-36	1.3905495712e-13	3.3313045536e-23	2.8937802252e-34	1.3685047568e-23	1.2228642254e-44	1.4153234616e-42	1.4979779920e-63	4.3079654838e-35	1.1805886007e-53	3.7635718261e-62	6.1468399593e-36	2.1176611141e-40	2.7699159599e-31	7.7693034205e-34	3.2179706619e-38	5.0161175148e-46	1.0660899005e-53	6.8624650927e-59	1.2273620768e-97	1.1768989817e-62	2.1274771134e-23	2.9931859723e-33	3.2096014430e-48	4.2756773385e-48	1.5000294842e-70	9.7452784301e-23	6.6575849386e-45	8.4051105309e-16	9.4102568014e-01	2.7674913013e-17	2.5115101546e-26	1.0761539162e-10	7.5551988966e-41	4.4724095270e-14	3.9346479659e-08	5.5531324468e-10	1.1769242239e-26	2.6873316324e-08	3.9178405100e-29	6.2362728103e-51	7.0909001623e-79	1.8633251813e-19	8.6145253686e-20	2.1568229395e-07	4.5527784673e-37	1.9343990269e-85	6.5877508375e-108	3.7969780072e-132	6.6318917716e-38	1.5798831273e-10	6.2945284791e-42	2.0826026273e-24	9.1763035998e-75	2.6499722244e-23	6.0071503906e-25	3.5866772254e-67	4.4720028042e-60	5.2779332757e-60	5.5504485457e-54	7.3277269996e-40	1.0799330236e-72	8.6224942355e-37	3.7630841605e-50	1.2466067036e-53	5.5429600267e-54	1.0242119227e-36	2.4866948570e-64	5.3070415291e-44	3.7858319040e-29	5.9203703957e-54	2.0139981185e-44	2.2074845943e-30	1.1351351560e-105	7.0783000994e-76	5.8273214463e-58	7.1596089005e-50	1.0111410634e-68	9.5207473780e-62	3.5549841866e-46	2.7663365961e-76	5.5881948428e-76	1.3552656470e-54	2.4581673109e-77	6.3163620862e-70	1.2511609612e-31	8.3830791126e-41
1.4197873954e-01	9.2000000000e+02	2.7189482088e+18	1.1177693744e+18	2.1332557216e+00	2.8705483776e-29	3.4787499263e-36	5.7344775001e-10	5.8974314416e-02	2.4274103950e-27	5.8784315132e-32	1.1690322784e-17	6.4736790320e-32	9.9062588929e-14	6.1486008308e-25	4.0417978190e-25	1.4647661529e-23	1.8618332506e-20	6.5405586663e-14	5.5837204191e-06	1.5190865137e-50	8.8326344138e-27	4.7004181368e-36	1.7814509159e-42	2.2041930724e-36	8.6915954906e-14	2.0822236212e-23	1.8087501285e-34	8.5538049268e-24	7.6434824094e-45	1.4153230690e-42	1.4979775764e-63	6.8922170149e-35	1.8887971299e-53	9.6332711904e-62	4.7342777554e-36	1.6310162575e-40	1.7313290777e-31	4.8561837688e-34	2.0113845542e-38	3.1353117698e-46	1.0117761897e-53	4.2893667287e-59	3.1415666503e-97	7.3561777978e-63	2.0725744950e-23	2.9159424869e-33	3.1267730440e-48	4.1653373119e-48	1.4613190577e-70	7.7046108285e-23	5.2634823496e-45	6.6450749535e-16	9.4102541909e-01	3.4101614582e-17	3.8134004484e-26	1.0761536177e-10	7.5551968008e-41	4.4724082863e-14	6.1325060271e-08	7.0239487799e-10	2.8589912466e-26	4.2994013930e-08	3.0175090450e-29	4.8031586697e-51	5.4613901006e-79	1.4351274826e-19	6.6348816783e-20	2.0469400326e-07	4.3208296488e-37	1.8358478736e-85	6.2521269906e-108	3.6035346914e-132	7.7556259231e-38	9.8750201710e-11	3.9343793617e-42	1.3017255896e-24	5.7356257295e-75	1.6563585443e-23	3.7547544026e-25	1.9619205214e-67	3.1940301647e-60	3.6517112948e-60	5.0142785004e-54	5.0699283322e-40	7.2790505304e-73	7.5885474926e-37	2.6877005331e-50	8.9036156487e-54	3.8350787475e-54	9.2527365697e-37	1.7205014202e-64	4.7943844576e-44	2.6193520081e-29	5.1811342089e-54	2.3013509671e-44	2.4435265926e-30	9.9340307674e-106	4.7709721774e-76	5.1285514774e-58	4.8257765828e-50	8.8989238746e-69	7.9074736222e-62	3.8552470603e-46	2.2975857666e-76	3.0567551666e-76	9.6796883795e-55	1.3446230562e-77	4.5113234311e-70	6.8438786403e-32	5.9874308517e-41
2.2715039044e-01	9.2000000000e+02	4.3621278868e+18	1.7883082398e+18	2.1333111529e+00	2.0682775169e-29	2.1743679541e-36	4.5336571193e-10	5.8974714487e-02	1.8406781365e-27	3.6742719004e-32	7.3069532943e-18	5.1180671701e-32	9.5014373654e-14	5.8973368564e-25	3.1954307008e-25	1.4647655047e-23	1.8618324268e-20	8.2729355865e-14	8.9333315322e-06	2.4303694373e-50	6.6976878269e-27	3.5642744691e-36	1.6388278096e-42	2.0277251944e-36	5.4326200805e-14	1.3014790977e-23	1.1305464318e-34	5.3464950664e-24	4.7775044371e-45	1.4153224428e-42	1.4979769136e-63	1.1026780527e-34	3.0218652963e-53	2.4657756112e-61	3.5899498389e-36	1.2367813748e-40	1.0821549534e-31	3.0353232022e-34	1.2572016416e-38	1.9597043716e-46	9.3077330504e-54	2.6810382338e-59	8.0412959150e-97	4.5979267286e-63	1.9878782659e-23	2.7967818326e-33	2.9989967509e-48	3.9951198533e-48	1.4016019214e-70	6.0912373852e-23	4.1612900610e-45	5.2535721642e-16	9.4102500271e-01	4.1371338051e-17	5.6125711128e-26	1.0761531415e-10	7.5551934578e-41	4.4724063074e-14	9.4103894886e-08	8.8843596982e-10	6.7321261940e-26	6.8785639593e-08	2.2881433388e-29	3.6421814654e-51	4.1413109929e-79	1.0882411091e-19	5.0311565234e-20	1.8830618458e-07	3.9749036731e-37	1.6888697424e-85	5.7515811914e-108	3.3150354088e-132	8.6556788707e-38	6.1723112787e-11	2.4591558993e-42	8.1363434192e-25	3.5850121587e-75	1.0352951536e-23	2.3468825933e-25	1.0637929961e-67	2.3013514872e-60	2.5044775390e-60	4.5698019829e-54	3.4771427989e-40	4.7882329263e-73	6.6332660234e-37	1.9365326249e-50	6.4152021296e-54	2.6302376634e-54	8.4325539396e-37	1.1799829764e-64	4.3693998247e-44	1.7964476766e-29	4.4945947284e-54	2.6528749289e-44	2.6811910147e-30	8.6177588089e-106	3.1383936648e-76	4.4829456886e-58	3.1744445559e-50	7.7786861636e-69	6.3104903096e-62	4.0883285599e-46	1.8335682683e-76	1.6574344890e-76	6.9743753500e-55	7.2908182257e-78	3.2504830424e-70	3.7108894494e-32	4.3140428188e-41
3.6341996415e-01	9.2000000000e+02	7.9412467902e+18	2.8611305275e+18	2.1333998270e+00	1.5091217686e-29	1.3590572297e-36	3.5842712732e-10	5.8975354235e-02	1.3618372598e-27	2.2965504900e-32	4.5671054356e-18	4.0463009551e-32	8.8916869081e-14	5.5188779236e-25	2.5262806968e-25	1.4647644726e-23	1.8618311149e-20	1.0464219252e-13	1.4292497775e-05	3.8883645648e-50	4.9553263313e-27	2.6370508129e-36	1.4352360537e-42	1.7758206743e-36	3.3955805792e-14	8.1347067949e-24	7.0663168984e-35	3.3417493853e-24	2.9861100249e-45	1.4153214455e-42	1.4979758581e-63	1.7641821037e-34	4.8347028059e-53	6.3116545613e-61	2.6560468963e-36	9.1504045438e-41	6.7638529643e-32	1.8971848508e-34	7.8579569619e-39	1.2248848634e-46	8.1514323675e-54	1.6757441573e-59	2.0583333622e-96	2.8738675764e-63	1.8603070748e-23	2.6172996199e-33	2.8065374871e-48	3.7387348387e-48	1.3116547503e-70	4.8156811606e-23	3.2898810017e-45	4.1534300663e-16	9.4102433964e-01	4.8971331604e-17	7.8640606589e-26	1.0761523832e-10	7.5551881342e-41	4.4724031560e-14	1.4089560256e-07	1.1237593576e-09	1.5091493947e-25	1.1005061184e-07	1.6928971952e-29	2.6946907926e-51	3.0639749029e-79	8.0514200749e-20	3.7223326977e-20	1.6491288692e-07	3.4811009601e-37	1.4790612718e-85	5.0370616383e-108	2.9032082016e-132	8.9729200492e-38	3.8579138604e-11	1.5370598144e-42	5.0855037331e-25	2.2407599799e-75	6.4709625654e-24	1.4668850090e-25	5.6957519402e-68	1.6791845379e-60	1.6961278104e-60	4.2175510518e-54	2.3548538607e-40	3.0346727221e-73	5.7290886118e-37	1.4129939121e-50	4.6808617821e-54	1.7812973681e-54	7.7825531326e-37	7.9912952337e-65	4.0325963566e-44	1.2166229549e-29	3.8501660998e-54	3.0969003825e-44	2.9051206727e-30	7.3822420342e-106	1.9890422610e-76	3.8718774433e-58	2.0118904928e-50	6.7183770645e-69	4.7341536420e-62	4.1797140160e-46	1.3755498336e-76	8.8742224678e-77	5.0888633546e-55	3.9036440557e-78	2.3717197899e-70	1.9868814572e-32	3.1477477637e-41
