#p(bar)         	T(K)            	n_<tot>(cm-3)   	n_g(cm-3)       	m(u)            	e-              	C               	H               	He              	N               	O               	Si              	C1H1            	C1H1N1          	C1H1N1O1        	C1H1O1          	C1H2            	C1H2O1          	C1H3            	C1H4            	C1H4O2          	C1N1            	C1N1O1          	C1N2_cnn        	C1N2_ncn        	C1O1            	C1O2            	C1Si1           	C1Si2           	C2              	C2H2O2          	C2H2O4          	C2H4O1          	C2H4O3          	C2H6O2          	C2N1            	C2N1O1          	C2Si1           	C2Si2           	C2O1            	C3              	C3N2O1          	C4              	C4H6O4          	C5              	H1N1            	H1N1O1          	H1N1O2_cis      	H1N1O2_trans    	H1N1O3          	H1O1            	H1O2            	H1Si1           	H2              	H2N1            	H2N2            	H2O1            	H2O2            	H2Si1           	H3N1            	H3Si1           	H4N2            	H4Si1           	N1O1            	N1O2            	N1O3            	N1Si1           	N1Si2           	N2              	N2O1            	N2O3            	N2O4            	N2O5            	N3              	O1Si1           	O2              	O2Si1           	O3              	Si2             	Si3             	C1+             	C1-             	C1H1+           	C1H1-           	C1H1O1+         	C1N1+           	C1N1-           	C1O2-           	C2-             	H1+             	H1-             	H1O1+           	H1O1-           	H1Si1+          	H2+             	H2-             	H3O1+           	He1+            	N1+             	N1-             	N1O1+           	N1O2-           	N2+             	N2-             	N2O1+           	O1+             	O1-             	O2+             	O2-             	Si1+            	Si1-            
4.6415635231e+00	9.2000000000e+02	6.8445940760e+19	3.6542073637e+19	2.3063912073e+00	3.8040099124e-30	1.0640994726e-37	9.5626140724e-11	1.4429966026e-01	6.3373807559e-27	1.7981274900e-33	3.5759012786e-19	1.0795280688e-32	1.4099380308e-12	8.7511806842e-24	6.7399606505e-26	1.3316031988e-23	1.6925726385e-20	3.2414933672e-13	1.5086125440e-04	4.1042759987e-49	2.3059869676e-26	1.2271653572e-35	3.9696117244e-40	4.9116091747e-34	2.6586338122e-15	6.3692220026e-25	5.5327059969e-36	2.6164856643e-25	2.3380311242e-46	1.2866550216e-42	1.3617953477e-63	1.8621428482e-33	5.1031621024e-52	7.7352677716e-59	1.2360052837e-35	4.2581885058e-40	5.2958861590e-33	1.4854366359e-35	6.1525355049e-40	9.5904668964e-48	2.2545435236e-51	1.3120554713e-60	2.5225968191e-94	2.2501487837e-64	2.9498538589e-22	4.1502026673e-32	4.4502735858e-47	5.9284413528e-47	2.0798662108e-69	1.2847939490e-23	8.7771990361e-46	1.1081094531e-16	8.5547611524e-01	2.6459951937e-15	2.5254228063e-22	9.7831971121e-11	6.8683483760e-41	4.0658184029e-14	2.5940351166e-05	3.4810609526e-09	5.6270662263e-21	1.1616145484e-06	7.8779854416e-29	1.2539884226e-50	1.4258367104e-78	3.7467703481e-19	1.7322069458e-19	4.5612018158e-05	9.6281159810e-35	4.0908246071e-83	1.3931630887e-105	8.0297657559e-130	1.4750223399e-33	3.0206263684e-12	1.2034699512e-43	3.9817909961e-26	1.7544452586e-76	5.0665621010e-25	1.1485252647e-26	1.3852325119e-69	4.2326833792e-61	1.4055990629e-61	3.6225048793e-54	1.9514923107e-41	4.3865549681e-73	8.5830768579e-36	3.5617025476e-51	1.1798944915e-54	1.4761799766e-55	6.6845276679e-37	6.6224709149e-66	3.4636450866e-44	1.0082283157e-30	1.0872104656e-54	9.0637337848e-44	2.7953076297e-30	5.6106109739e-106	2.8751183441e-76	5.8006820862e-57	2.9081449780e-50	1.0065186736e-67	4.0671872653e-60	3.7217237610e-43	1.1817569071e-74	2.1582508524e-78	1.2827385468e-55	9.4938380699e-80	5.9783416939e-71	4.8321851453e-34	7.9344582685e-42
7.4294954735e+00	9.2000000000e+02	1.0956904194e+20	5.8490887678e+19	2.3077378831e+00	3.2089779575e-30	6.6479417274e-38	7.5578899889e-11	1.4431465444e-01	4.6506513098e-27	1.1233768157e-33	2.2340376942e-19	8.5321380973e-33	1.3089497194e-12	8.1243680580e-24	5.3269828459e-26	1.3314281295e-23	1.6923501116e-20	4.1002184633e-13	2.4141182288e-04	6.5677615795e-49	1.6922355977e-26	9.0054841199e-36	3.4217715392e-40	4.2337653284e-34	1.6609765451e-15	3.9791596379e-25	3.4565478142e-36	1.6346445679e-25	1.4606806102e-46	1.2864858617e-42	1.3616163090e-63	2.9798459601e-33	8.1662032476e-52	1.9810438814e-58	9.0703554245e-36	3.1248477430e-40	3.3085950595e-33	9.2802378431e-36	3.8437851501e-40	5.9916264132e-48	1.9433973393e-51	8.1970422318e-61	6.4605067870e-94	1.4057762809e-64	2.7385674381e-22	3.8529399861e-32	4.1315180059e-47	5.5038104341e-47	1.9308935808e-69	1.0154473716e-23	6.9371308120e-46	8.7580333980e-17	8.5536364361e-01	3.1076417791e-15	3.4839747647e-22	9.7819108903e-11	6.8674453767e-41	4.0652838594e-14	3.8542218817e-05	4.4032514563e-09	1.2423983085e-20	1.8588436557e-06	5.7812154143e-29	9.2023236798e-51	1.0463422698e-78	2.7495463975e-19	1.2711703481e-19	3.9317171657e-05	8.2993540749e-35	3.5262560131e-83	1.2008947317e-105	6.9215897771e-130	1.4934840199e-33	1.8871307235e-12	7.5186562083e-44	2.4876165427e-26	1.0960864226e-76	3.1653252794e-25	7.1753902977e-27	6.4092547524e-70	3.5705973375e-61	8.2274505029e-62	3.8659215282e-54	1.1422749785e-41	2.3840065044e-73	8.5048585995e-36	3.0045728664e-51	9.9533268910e-55	8.6405846527e-56	7.1336989950e-37	3.8763579954e-66	3.6963870449e-44	5.9015040501e-31	8.0507511875e-55	1.2236864683e-43	2.6186131930e-30	4.1556136491e-106	1.5625703731e-76	5.7478200114e-57	1.5805197002e-50	9.9734618931e-68	2.5964324674e-60	4.3317883926e-43	7.5441621004e-75	9.9858900321e-79	1.0820896414e-55	4.3926507822e-80	5.0431957749e-71	2.2357766903e-34	6.6933321086e-42
1.1895487471e+01	9.2000000000e+02	1.7546132536e+20	9.3650722858e+19	2.3098849550e+00	2.7520418839e-30	4.1520663269e-38	5.9723330904e-11	1.4433811159e-01	3.2711621759e-27	7.0162092873e-34	1.3952999385e-19	6.7421953435e-33	1.1648704761e-12	7.2300993285e-24	4.2094441662e-26	1.3311517273e-23	1.6919987826e-20	5.1866053708e-13	3.8636797393e-04	1.0511385501e-48	1.1902799654e-26	6.3342523588e-36	2.7105069511e-40	3.3537161148e-34	1.0373864672e-15	2.4852406082e-25	2.1588359788e-36	1.0209404572e-25	9.1228879927e-47	1.2862187894e-42	1.3613336397e-63	4.7690996757e-33	1.3069614262e-51	5.0753901679e-58	6.3798813565e-36	2.1979467093e-40	2.0664299868e-33	5.7961042130e-36	2.4006905512e-40	3.7421552856e-48	1.5394341605e-51	5.1195790256e-61	1.6551674061e-93	8.7799752141e-65	2.4371267345e-22	3.4288376164e-32	3.6767518836e-47	4.8979927841e-47	1.7183554810e-69	8.0241839293e-24	5.4818019264e-46	6.9207004529e-17	8.5518607156e-01	3.4990649330e-15	4.4178123976e-22	9.7798801820e-11	6.8660197066e-41	4.0644399133e-14	5.4906547937e-05	5.5699294700e-09	2.5218884564e-20	2.9749895780e-06	4.0663752095e-29	6.4727048207e-51	7.3597331386e-79	1.9339682933e-19	8.9411226188e-20	3.1144530210e-05	6.5742135769e-35	2.7932728195e-83	9.5127143365e-106	5.4828374684e-130	1.3323284885e-33	1.1786342680e-12	4.6958834096e-44	1.5536762061e-26	6.8457632654e-77	1.9769488129e-25	4.4814918149e-27	2.9152337677e-70	3.0621691869e-61	4.7347549486e-62	4.1947657781e-54	6.5735942198e-42	1.2211935626e-73	8.2142255048e-36	2.5767426517e-51	8.5360425812e-55	4.9725064804e-56	7.7405079739e-37	2.2307767388e-66	4.0108102986e-44	3.3962131399e-31	5.8618541684e-55	1.6799301178e-43	2.4123278644e-30	3.0268752518e-106	8.0041764874e-77	5.5514020818e-57	8.0961208786e-51	9.6326428117e-68	1.4978396405e-60	4.7117037439e-43	4.3521043550e-75	4.5420575319e-79	9.2800762567e-56	1.9979864094e-80	4.3250798805e-71	1.0169375312e-34	5.7402483125e-42
1.9036129788e+01	9.2000000000e+02	2.8080949224e+20	1.4986752912e+20	2.3108098846e+00	2.3893558609e-30	1.8643091247e-38	4.7209069898e-11	1.4434940052e-01	2.1648106394e-27	4.3843591426e-34	8.7190900262e-20	3.8294183150e-33	7.0068588336e-13	4.3490058670e-24	2.3908714840e-26	9.5639407042e-24	1.2156522579e-20	4.7137913631e-13	4.4418726958e-04	1.2084396068e-48	5.6600076398e-27	3.0120574812e-36	1.3650000589e-40	1.6889175261e-34	4.6579435500e-16	1.1158917941e-25	9.6933365154e-37	4.5840997237e-26	2.9433102402e-47	6.6400938909e-43	7.0278736860e-64	3.9395937728e-33	1.0796371320e-51	6.7087274582e-58	2.1798697869e-36	7.5099164970e-41	6.6669069549e-34	1.8699925832e-36	7.7453292077e-41	8.6751213729e-49	4.0026109215e-52	8.5278207192e-62	1.1295689670e-93	1.0508655530e-65	2.0402049064e-22	2.8704011282e-32	3.0779389215e-47	4.1002828324e-47	1.4384960920e-69	6.3428186984e-24	4.3331603645e-46	5.4705560872e-17	8.5510585046e-01	3.7053182186e-15	4.9544452165e-22	9.7789627762e-11	6.8653756367e-41	4.0640586468e-14	7.3548782130e-05	7.0450939800e-09	4.5255285269e-20	4.7599279582e-06	2.6910718099e-29	4.2835480199e-51	4.8705712969e-79	1.2798739141e-19	5.9171133476e-20	2.1827996382e-05	4.6076119691e-35	1.9576968599e-83	6.6670934741e-106	3.8427086752e-130	9.8891201657e-34	7.3651678807e-13	2.9344106648e-44	9.7087675121e-27	4.2778491250e-77	1.2353755778e-25	2.8004394975e-27	9.4211695104e-71	1.9103152181e-61	1.9355606075e-62	3.3102546603e-54	2.6872752993e-42	4.1795563934e-74	5.4269613136e-36	1.6074848906e-51	3.8263305222e-55	2.8290105694e-56	8.5010602822e-37	1.2691569125e-66	4.4048969710e-44	1.9322092201e-31	4.2186360360e-55	2.3338486343e-43	2.1960954780e-30	2.1787443681e-106	3.8125213394e-77	5.1043768738e-57	3.8563159701e-51	8.8569767560e-68	7.5557085667e-61	4.5880936625e-43	2.1953773467e-75	2.0428383727e-79	8.0570738128e-56	8.9861550117e-81	3.7550863677e-71	4.5737840104e-35	4.9837526199e-42
3.0456018064e+01	9.2000000000e+02	4.4927810962e+20	2.3977395747e+20	2.3109377631e+00	2.0920095837e-30	7.2837080247e-39	3.7322830076e-11	1.4435237640e-01	1.3244919456e-27	2.7403854798e-34	5.4497514752e-20	1.8923915529e-33	3.3894203361e-13	2.1037399607e-24	1.1815018962e-26	5.9780377508e-24	7.5985572415e-21	3.7267968725e-13	4.4419642730e-04	1.2084645210e-48	2.1645892272e-27	1.1519184408e-36	5.1099307856e-41	6.3225284163e-35	1.8198216360e-16	4.3597008178e-26	3.7871097678e-37	1.7909714382e-26	7.1878616921e-48	2.5943290941e-43	2.7458372537e-64	2.4625749837e-33	6.7486333517e-52	6.7091166873e-58	5.2109642627e-37	1.7952405560e-41	1.6281261979e-34	4.5667112727e-37	1.8914878338e-41	1.3242448649e-49	5.8544197636e-53	8.1369166391e-63	4.4136316310e-94	6.2675531970e-67	1.5788714921e-22	2.2213428161e-32	2.3819519315e-47	3.1731222943e-47	1.1132217475e-69	5.0145437094e-24	3.4257359513e-46	4.3249450943e-17	8.5509149895e-01	3.6269543967e-15	4.7471776687e-22	9.7787986527e-11	6.8652604129e-41	4.0639904384e-14	9.1061679641e-05	8.9109311794e-09	6.9374032195e-20	7.6151816272e-06	1.6464733092e-29	2.6207949774e-51	2.9799523042e-79	7.8306280451e-20	3.6202561218e-20	1.3072755940e-05	2.7594922450e-35	1.1724618608e-83	3.9929127847e-106	2.3013927518e-130	5.7974205617e-34	4.6035004114e-13	1.8341144318e-44	6.0683362498e-27	2.6738128073e-77	7.7215510532e-26	1.7503775322e-27	2.6276173671e-71	1.0454829049e-61	6.8282225605e-63	2.2914843407e-54	9.4801029498e-43	1.1410675825e-74	2.9073177405e-36	8.7974903676e-52	1.3089511829e-55	1.5966377602e-56	9.4145489227e-37	7.1628712596e-67	4.8782289099e-44	1.0905007690e-31	3.0115319274e-55	3.2692090623e-43	1.9829429473e-30	1.5553850967e-106	1.6651922991e-77	4.3747117002e-57	1.6843204496e-51	7.5908814731e-68	3.2303619122e-61	3.8491324238e-43	9.3860996637e-76	9.1151169559e-80	7.0544015265e-56	4.0096101096e-81	3.2877801073e-71	2.0408161870e-35	4.3635435031e-42
4.8727629328e+01	9.2000000000e+02	7.1882831103e+20	3.8362258971e+20	2.3111069729e+00	1.8418139165e-30	2.8455707383e-39	2.9506663970e-11	1.4435492800e-01	7.4683550056e-28	1.7128112085e-34	3.4062344436e-20	9.3513769481e-34	1.5110115606e-13	9.3785222428e-25	5.8384690942e-27	3.7365510546e-24	4.7494509499e-21	2.9464270604e-13	4.4420427927e-04	1.2084858827e-48	7.6290444315e-28	4.0599097769e-37	1.6247534310e-41	2.0103109354e-35	7.1096084287e-17	1.7032309688e-26	1.4795333231e-37	6.9968975973e-27	1.7552362888e-48	1.0135760801e-43	1.0727686655e-64	1.5392748004e-33	4.2183492175e-52	6.7094581916e-58	1.1479732430e-37	3.9549074205e-42	3.9757946211e-35	1.1151657739e-37	4.6189092499e-42	2.0212647129e-50	7.2726777092e-54	7.7630750151e-64	1.7244723202e-94	3.7375840193e-68	1.1260822687e-22	1.5843054805e-32	1.6988550673e-47	2.2631333646e-47	7.9397169264e-70	3.9643954088e-24	2.7083165816e-46	3.4192128874e-17	8.5507820496e-01	3.2719988071e-15	3.8635302880e-22	9.7786466232e-11	6.8651536797e-41	4.0639272561e-14	1.0390929614e-04	1.1271041330e-08	9.0331907724e-20	1.2183411796e-05	9.2838972870e-30	1.4777762412e-51	1.6802927177e-79	4.4154221061e-20	2.0413380406e-20	6.6499836729e-06	1.4037268391e-35	5.9641993372e-84	2.0311558593e-106	1.1706960869e-130	2.6605169238e-34	2.8773058246e-13	1.1463685600e-44	3.7928657928e-27	1.6712015807e-77	4.8261674455e-26	1.0940308501e-27	7.2877713732e-72	5.7533134483e-62	2.3954548468e-63	1.5950184030e-54	3.3257789064e-43	2.8551029784e-75	1.4433491198e-36	4.8412766394e-52	4.5023947467e-56	8.9612315152e-57	1.0484055267e-36	4.0202072925e-67	5.4324027543e-44	6.1205052907e-32	2.1379447515e-55	4.6048997928e-43	1.7806022998e-30	1.1042346432e-106	6.6658537993e-78	3.4746359733e-57	6.7424248083e-52	6.0290944050e-68	1.1665956831e-61	2.7580397441e-43	3.3896460045e-76	4.0446024652e-80	6.2107243701e-56	1.7791630115e-81	2.8945752463e-71	9.0556053434e-36	3.8416818029e-42
7.7963218512e+01	9.2000000000e+02	1.1501280497e+21	6.1378836198e+20	2.3113466923e+00	1.6273794998e-30	1.1116293875e-39	2.3327037638e-11	1.4435707426e-01	3.9511855583e-28	1.0705205771e-34	2.1289235172e-20	4.6208317188e-34	6.3201782216e-14	3.9227980496e-25	2.8849851021e-27	2.3354440416e-24	2.9685334845e-21	2.3294221227e-13	4.4421088384e-04	1.2085038509e-48	2.5227703969e-28	1.3425298923e-37	4.5479113795e-42	5.6271405891e-36	2.7773864683e-17	6.6537147474e-27	5.7798342512e-38	2.7333556977e-27	4.2857943931e-49	3.9596792523e-44	4.1909235139e-65	9.6211664170e-34	2.6366597969e-52	6.7097591331e-58	2.3727088904e-38	8.1742706586e-43	9.7077746194e-36	2.7229218377e-38	1.1278080047e-42	3.0847789401e-51	7.9529653940e-55	7.4052503589e-65	6.7373006312e-95	2.2284456026e-69	7.5357511438e-23	1.0602184377e-32	1.1368751087e-47	1.5144905762e-47	5.3132646317e-70	3.1341259388e-24	2.1411096456e-46	2.7031218371e-17	8.5506527978e-01	2.7696412618e-15	2.7682904465e-22	9.7784988112e-11	6.8650499075e-41	4.0638658267e-14	1.1125479632e-04	1.4256451257e-08	1.0355627662e-19	1.9492622435e-05	4.9117109267e-30	7.8182787754e-52	8.8897063876e-80	2.3360100111e-20	1.0799841973e-20	2.9781049590e-06	6.2864001872e-36	2.6709857491e-84	9.0962559228e-107	5.2428035818e-131	1.0085615223e-34	1.7983389393e-13	7.1648943351e-45	2.3705711740e-27	1.0445142301e-77	3.0163928946e-26	6.8377795011e-28	2.0138531819e-72	3.1773586277e-62	8.3728827725e-64	1.1142120601e-54	1.1624663661e-43	6.6783902225e-76	6.7474013100e-37	2.6736718306e-52	1.5541641243e-56	5.0112908485e-57	1.1717267598e-36	2.2481762668e-67	6.0714022532e-44	3.4227027947e-32	1.5122804777e-55	6.5098530730e-43	1.5931503149e-30	7.8110651061e-107	2.4945986827e-78	2.5987790145e-57	2.5232542674e-52	4.5093310886e-68	3.6955766830e-62	1.7461337570e-43	1.0737821954e-76	1.7881493864e-80	5.4876366326e-56	7.8658144399e-82	2.5575723878e-71	4.0035517156e-36	3.3944114303e-42
1.2474522783e+02	9.2000000000e+02	1.8402936935e+21	9.8209348606e+20	2.3117108034e+00	1.4412179566e-30	4.3422422612e-40	1.8441174242e-11	1.4435929434e-01	2.0133871212e-28	6.6905348707e-35	1.3305336986e-20	2.2831652470e-34	2.5461299121e-14	1.5803278172e-25	1.4254788151e-27	1.4596536599e-24	1.8553348691e-21	1.8415847611e-13	4.4421771546e-04	1.2085224367e-48	8.0346284459e-29	4.2757473592e-38	1.1809570598e-42	1.4612007250e-36	1.0849015898e-17	2.5990713897e-27	2.2577165403e-38	1.0677023079e-27	1.0463417974e-49	1.5467800930e-44	1.6371116571e-65	6.0134349463e-34	1.6479688093e-52	6.7100869046e-58	4.7230303977e-39	1.6271414060e-43	2.3700741128e-36	6.6477919107e-39	2.7534513942e-43	4.7071116580e-52	8.0672892498e-56	7.0624991785e-66	2.6319859360e-95	1.3283389673e-70	4.8572400889e-23	6.8337388010e-33	7.3278366664e-48	9.7617930859e-48	3.4247152646e-70	2.4776811967e-24	1.6926528202e-46	2.1369511880e-17	8.5504981130e-01	2.2581339773e-15	1.8402290415e-22	9.7783219142e-11	6.8649257159e-41	4.0637923097e-14	1.1473821520e-04	1.8032948363e-08	1.1014454102e-19	3.1188087102e-05	2.5028375349e-30	3.9839237018e-52	4.5298860526e-80	1.1903496816e-20	5.5032248973e-21	1.2372968341e-06	2.6117759974e-36	1.1096997107e-84	3.7791712550e-107	2.1781986743e-131	3.4164127872e-35	1.1239250922e-13	4.4779125614e-45	1.4815585466e-27	6.5280005155e-78	1.8851839261e-26	4.2734724739e-28	5.5514550963e-73	1.7587142047e-62	2.9195586140e-64	7.8011755699e-55	4.0534291294e-44	1.5010144004e-76	3.0450863854e-37	1.4799162380e-52	5.3766792120e-57	2.7957838120e-57	1.3125937567e-36	1.2542506519e-67	6.8013166253e-44	1.9095154035e-32	1.0672090135e-55	9.2244044078e-43	1.4221226540e-30	5.5124153334e-107	8.9706837107e-79	1.8764811935e-57	9.0737304207e-53	3.2560194369e-68	1.0835304375e-62	1.0279841415e-43	3.1482926531e-77	7.8866871303e-81	4.8598869870e-56	3.4692413276e-82	2.2650028779e-71	1.7657786330e-36	3.0061130215e-42
1.9961338008e+02	9.2000000000e+02	2.9448402858e+21	1.5715150289e+21	2.3122835882e+00	1.2781972140e-30	1.6959540650e-40	1.4578071091e-11	1.4436223206e-01	1.0075846467e-28	4.1811440515e-35	8.3149601145e-21	1.1280142375e-34	1.0073438936e-14	6.2523658709e-26	7.0426807732e-28	9.1222980392e-25	1.1595159936e-21	1.4558725238e-13	4.4422675538e-04	1.2085470304e-48	2.5129612770e-29	1.3373098229e-38	2.9578358489e-43	3.6597366950e-37	4.2373113953e-18	1.0151220092e-27	8.8179869151e-39	4.1701359812e-28	2.5541085622e-50	6.0415552884e-45	6.3943805813e-66	3.7583497990e-34	1.0299676139e-52	6.7105347177e-58	9.2322271791e-40	3.1806145309e-44	5.7853242598e-37	1.6227185305e-39	6.7211438929e-44	7.1810181232e-53	7.8922180798e-57	6.7337296526e-67	1.0281205361e-95	7.9153827930e-72	3.0748294100e-23	4.3260330273e-33	4.6388169581e-48	6.1796098043e-48	2.1679832629e-70	1.9586503633e-24	1.3380716879e-46	1.6892973261e-17	8.5502755030e-01	1.8082495332e-15	1.1800502453e-22	9.7780673381e-11	6.8647469894e-41	4.0636865099e-14	1.1622349919e-04	2.2810385911e-08	1.1301757854e-19	4.9903594996e-05	1.2525264748e-30	1.9937250583e-52	2.2669478660e-80	5.9570166649e-21	2.7540480693e-21	4.9584749063e-07	1.0466708867e-36	4.4471286253e-85	1.5145052762e-107	8.7291449956e-132	1.0963886218e-35	7.0237922742e-14	2.7984007005e-45	9.2587660388e-28	4.0795707744e-78	1.1781159072e-26	2.6706390982e-28	1.5278226931e-73	9.7483074289e-63	1.0163903299e-64	5.4697968692e-55	1.4111263772e-44	3.3080414829e-77	1.3516166290e-37	8.2029692026e-53	1.8625751961e-57	1.5573318587e-57	1.4725692825e-36	6.9865362639e-68	7.6302434720e-44	1.0636549077e-32	7.5197649781e-56	1.3090641758e-42	1.2675614952e-30	3.8843366241e-107	3.1633401183e-79	1.3326999499e-57	3.1996775706e-53	2.3124649239e-68	3.0597181547e-63	5.8464810076e-44	8.8902792699e-78	3.4729217171e-81	4.3101697274e-56	1.5276887937e-82	2.0088012052e-71	7.7756488380e-37	2.6660820256e-42
3.1945214154e+02	9.2000000000e+02	4.7129328453e+21	2.5149809157e+21	2.3131958287e+00	1.1346231372e-30	6.6226261837e-41	1.1523467922e-11	1.4436665686e-01	5.0030494270e-29	2.6126364116e-35	5.1956993799e-21	5.5722427333e-35	3.9542362296e-15	2.4543089807e-26	3.4789921489e-28	5.7005792957e-25	7.2458856725e-22	1.1508994233e-13	4.4424037127e-04	1.2085840733e-48	7.7977868654e-30	4.1497085798e-39	7.2933833261e-44	9.0241189685e-38	1.6546515011e-18	3.9640068893e-28	3.4433851856e-39	1.6284197967e-28	6.2328664497e-51	2.3593686259e-45	2.4971551539e-66	2.3487826037e-34	6.4367878014e-53	6.7112177187e-58	1.7902940103e-40	6.1677805725e-45	1.4118097411e-37	3.9599678871e-40	1.6401805661e-44	1.0951328417e-53	7.6000889036e-58	6.4175427214e-68	4.0156223075e-96	4.7143012007e-73	1.9314059601e-23	2.7173299257e-33	2.9138002555e-48	3.8816251620e-48	1.3617847486e-70	1.5482463002e-24	1.0577000261e-46	1.3353319124e-17	8.5499294408e-01	1.4368458939e-15	7.4511230672e-23	9.7776715825e-11	6.8644691469e-41	4.0635220370e-14	1.1682749508e-04	2.8854552518e-08	1.1419992335e-19	7.9856970811e-05	6.2192808145e-31	9.8996198912e-53	1.1256277336e-80	2.9578903281e-21	1.3674919184e-21	1.9564591273e-07	4.1298359843e-37	1.7546978766e-85	5.9757641755e-108	3.4442476212e-132	3.4376098651e-36	4.3888981620e-14	1.7486131724e-45	5.7854474710e-28	2.5491671699e-78	7.3615940473e-27	1.6687798517e-28	4.1997089040e-74	5.4077337081e-63	3.5343214437e-65	3.8384560085e-55	4.9069477229e-45	7.2258108199e-78	5.9581168240e-38	4.5504794947e-53	6.4570211312e-58	8.6655149837e-58	1.6535936445e-36	3.8875422951e-68	8.5682366600e-44	5.9185314222e-33	5.2931812505e-56	1.8595732240e-42	1.1287059770e-30	2.7343886762e-107	1.1056793978e-79	9.4005996543e-58	1.1183803945e-53	1.6311666377e-68	8.4983411111e-64	3.2770806297e-44	2.4692674943e-78	1.5275974149e-81	3.8260279746e-56	6.7196834314e-83	1.7831617066e-71	3.4201925733e-37	2.3666131632e-42
5.1133166506e+02	9.2000000000e+02	7.5441291904e+21	4.0256088848e+21	2.3146542202e+00	1.0076992249e-30	2.5853140753e-41	9.1079530799e-12	1.4437362276e-01	2.4759155909e-29	1.6322327635e-35	3.2459896523e-21	2.7519945331e-35	1.5469564101e-15	9.6016241564e-27	1.7181892162e-28	3.5618120838e-25	4.5273439430e-22	9.0975375283e-14	4.4426180654e-04	1.2086423893e-48	2.4113061541e-30	1.2832125331e-39	1.7865203149e-44	2.2104654508e-38	6.4593617347e-19	1.5474530075e-28	1.3442148085e-39	6.3569594661e-29	1.5203754318e-51	9.2114450287e-46	9.7493910765e-67	1.4677217477e-34	4.0222596278e-53	6.7122972197e-58	3.4592767305e-41	1.1917628999e-45	3.4438101026e-38	9.6595008649e-41	4.0008722416e-45	1.6692053870e-54	7.2687125994e-59	6.1121175171e-69	1.5681319902e-96	2.8055641713e-74	1.2092304644e-23	1.7012881786e-33	1.8242959320e-48	2.4302396773e-48	8.5259735032e-71	1.2237075466e-24	8.3598811359e-47	1.0554236352e-17	8.5493793852e-01	1.1380993502e-15	4.6750864479e-23	9.7770425406e-11	6.8640275245e-41	4.0632606123e-14	1.1707105194e-04	3.6502354126e-08	1.1468395584e-19	1.2780676263e-04	3.0778057577e-31	4.8991367345e-53	5.5705211305e-81	1.4638046028e-21	6.7674617463e-22	7.6695475749e-08	1.6189437906e-37	6.8786199805e-86	2.3425691342e-108	1.3501851698e-132	1.0674645926e-36	2.7419442461e-14	1.0924381587e-45	3.6144321009e-28	1.5925806423e-78	4.5991225348e-27	1.0425626532e-28	1.1532569610e-74	3.0010590407e-63	1.2278559324e-65	2.6949473258e-55	1.7047189871e-45	1.5717787317e-78	2.6191850401e-38	2.5253199148e-53	2.2390892375e-58	4.8178779269e-58	1.8579865038e-36	2.1614069387e-68	9.6273157128e-44	3.2906021111e-33	3.7231681546e-56	2.6433916649e-42	1.0044103568e-30	1.9235568602e-107	3.8490547213e-80	6.6135215335e-58	3.8932690129e-54	1.1475603770e-68	2.3434568013e-64	1.8262585678e-44	6.8091191304e-79	6.7132969463e-82	3.3980317323e-56	2.9530836998e-83	1.5836894301e-71	1.5030641014e-37	2.1018734521e-42
