#p(bar)         	T(K)            	n_<tot>(cm-3)   	n_g(cm-3)       	m(u)            	e-              	C               	H               	He              	N               	O               	Si              	C1H1            	C1H1N1          	C1H1N1O1        	C1H1O1          	C1H2            	C1H2O1          	C1H3            	C1H4            	C1H4O2          	C1N1            	C1N1O1          	C1N2_cnn        	C1N2_ncn        	C1O1            	C1O2            	C1Si1           	C1Si2           	C2              	C2H2O2          	C2H2O4          	C2H4O1          	C2H4O3          	C2H6O2          	C2N1            	C2N1O1          	C2Si1           	C2Si2           	C2O1            	C3              	C3N2O1          	C4              	C4H6O4          	C5              	H1N1            	H1N1O1          	H1N1O2_cis      	H1N1O2_trans    	H1N1O3          	H1O1            	H1O2            	H1Si1           	H2              	H2N1            	H2N2            	H2O1            	H2O2            	H2Si1           	H3N1            	H3Si1           	H4N2            	H4Si1           	N1O1            	N1O2            	N1O3            	N1Si1           	N1Si2           	N2              	N2O1            	N2O3            	N2O4            	N2O5            	N3              	O1Si1           	O2              	O2Si1           	O3              	Si2             	Si3             	C1+             	C1-             	C1H1+           	C1H1-           	C1H1O1+         	C1N1+           	C1N1-           	C1O2-           	C2-             	H1+             	H1-             	H1O1+           	H1O1-           	H1Si1+          	H2+             	H2-             	H3O1+           	He1+            	N1+             	N1-             	N1O1+           	N1O2-           	N2+             	N2-             	N2O1+           	O1+             	O1-             	O2+             	O2-             	Si1+            	Si1-            
3.6584467749e-02	9.2000000000e+02	5.4360490201e+17	2.8802197962e+17	3.2861574913e+00	4.2623870552e-26	7.3517929228e-32	1.0519311968e-09	1.4288034023e-01	6.1553052170e-25	3.7550501139e-24	1.6745483024e-31	6.4667805811e-28	6.4658622237e-08	6.6057292813e-12	6.6456772686e-14	6.9162735998e-20	1.4470127261e-09	1.4597739907e-10	5.8906246093e-03	4.3418577369e-33	1.2196637634e-20	1.0683512401e-22	1.6073243967e-34	1.9887459535e-28	3.0234115021e-02	1.1922101728e-04	1.4108902492e-44	2.4627402033e-48	8.7963966927e-37	9.8595781525e-21	2.8272450953e-27	6.5173014029e-21	4.8389326257e-25	3.3499950228e-41	3.5599760827e-26	2.0187351062e-23	7.3542393553e-38	7.6137366654e-55	3.8100997537e-23	1.9648877696e-34	4.4558318247e-31	1.4638402211e-43	8.7772610038e-55	1.3670871309e-43	2.4841821767e-21	5.7528088685e-24	1.0153716888e-31	1.3526295389e-31	7.8109064835e-47	2.3263330357e-15	2.6159055035e-30	4.4992276428e-30	8.1594661211e-01	1.9320356710e-15	1.4116675192e-22	1.5358979405e-03	1.7748496485e-26	1.4313519484e-28	1.6422720033e-06	1.0625594370e-24	2.3646488006e-23	3.0743039028e-23	1.2594550300e-19	3.2998083528e-34	6.1757923058e-55	1.3432024272e-31	2.2920747156e-46	3.3914960464e-03	1.1783682683e-25	1.3564568536e-59	7.6036966684e-75	7.2136223037e-92	8.3962016253e-32	2.3282888979e-17	4.1367398229e-27	5.0517984765e-24	9.9263704168e-53	8.7572980365e-52	7.3272652667e-68	1.0836524745e-65	2.5826794536e-53	9.5339299956e-59	1.9164913022e-47	2.1787381775e-31	2.6270186833e-69	4.0093129871e-28	5.8879995793e-29	3.9204992830e-43	1.8386807507e-56	6.4941919086e-34	1.3577342645e-59	5.5387973609e-34	4.6352216986e-46	1.1741505675e-56	7.6349233779e-42	4.3083465176e-26	6.2903330025e-108	3.1619269393e-76	4.9757957280e-53	5.2642906311e-43	2.3391642296e-49	3.4242266959e-60	2.4439923862e-39	1.6376616853e-67	5.1033281042e-71	2.3657948891e-44	3.6950565487e-65	1.8148777510e-52	2.5621941651e-48	3.2815054199e-52
5.9088352746e-02	9.2000000000e+02	8.8186651710e+17	4.6519043129e+17	3.3316684366e+00	4.7081396567e-26	4.5518519062e-32	8.2556403175e-10	1.4351153975e-01	4.8536976324e-25	3.6498866355e-24	4.2068301430e-32	5.0751812144e-28	6.4627616861e-08	1.0365284975e-11	8.1878797415e-14	6.8802491218e-20	2.2598162603e-09	1.8407134684e-10	9.4152202997e-03	1.7103393533e-32	9.6175232780e-21	1.3225313140e-22	1.6141910273e-34	1.9972420503e-28	2.9387382059e-02	1.8192200827e-04	3.5444636743e-45	2.5103734762e-49	5.4462762313e-37	2.4172851971e-20	1.7083253220e-26	1.6353312091e-20	2.9924372658e-24	2.1202545371e-40	2.8071796401e-26	2.4990286831e-23	1.8475451413e-38	7.7609983195e-56	3.7033945617e-23	1.2165574076e-34	7.0250426197e-31	9.0633454598e-44	1.3691165258e-53	8.4643001074e-44	2.4829909512e-21	9.0269371922e-24	2.5012338966e-31	3.3320240160e-31	3.0206435115e-46	2.8661841924e-15	5.0596798766e-30	1.4327282863e-30	8.1169662831e-01	2.4477970441e-15	2.2778281449e-22	2.3986293122e-03	4.3514212434e-26	5.7775122059e-29	2.6373873874e-06	5.4364605524e-25	6.1304495252e-23	1.9937852323e-23	1.5591021503e-19	6.4128252125e-34	1.8841789505e-54	4.2976103091e-32	2.9756152442e-47	3.4059848145e-03	1.8578096374e-25	5.2706444080e-59	4.6382194867e-74	6.9079421572e-91	1.0738967262e-31	9.1825424610e-18	6.3123435230e-27	3.1278136866e-24	2.3778895374e-52	8.9266779679e-53	3.0305684082e-69	3.7608264333e-66	2.8527713224e-53	4.1940518238e-59	2.6833163402e-47	1.5046505820e-31	1.1611402831e-69	5.6402022880e-28	1.6028828535e-28	4.3304978899e-43	8.0885032292e-57	9.0926430216e-34	9.3766000541e-60	1.2174448012e-33	8.2736050289e-47	6.5471787229e-57	1.3549968196e-41	4.7805556743e-26	3.5414930264e-108	1.3975693301e-76	6.9998262895e-53	3.6528359524e-43	8.1100399591e-49	1.9275795339e-60	4.3787770712e-39	1.4472473609e-67	2.7804528493e-71	4.1024407928e-44	3.1604717526e-65	4.9406192867e-52	3.6080100714e-49	1.4707268401e-52
9.5969479284e-02	9.2000000000e+02	1.4422254887e+18	7.5554794445e+17	3.4050397812e+00	5.1471072068e-26	2.8025725792e-32	6.4508209740e-10	1.4450600129e-01	3.8212578212e-25	3.4940616040e-24	1.0714177733e-32	3.9656627670e-28	6.4572447199e-08	1.6102480747e-11	9.9475955417e-14	6.8228193271e-20	3.4842978610e-09	2.3165484027e-10	1.5037691000e-02	6.6038596404e-32	7.5717605072e-21	1.6189074593e-22	1.6250002414e-34	2.0106163143e-28	2.8132743165e-02	2.7078142002e-04	9.0272277425e-46	2.6447055814e-50	3.3532691175e-37	5.7949871225e-20	9.9005662967e-26	4.0610546416e-20	1.7964826932e-23	1.3185436442e-39	2.2100587980e-26	3.0590551114e-23	4.7054257816e-39	8.1762955860e-57	3.5452851102e-23	7.4903369044e-35	1.0995877728e-30	5.5802965441e-44	2.0583147976e-52	5.2114646680e-44	2.4808713346e-21	1.4023356105e-23	6.0415487612e-31	8.0482619373e-31	1.1344252672e-45	3.4821763380e-15	9.5576724188e-30	4.6308763614e-31	8.0492135464e-01	3.1038447593e-15	3.6932645598e-22	3.6983267749e-03	1.0431714926e-25	2.3699310113e-29	4.2441819305e-06	2.8301311062e-25	1.6009314920e-22	1.3172377548e-23	1.9084932615e-19	1.2205284328e-33	5.5757473067e-54	1.3995737239e-32	4.0084885486e-48	3.4287925358e-03	2.9079179616e-25	1.9943874409e-58	2.7288492689e-73	6.3191604315e-90	1.3823750842e-31	3.6362124730e-18	9.3955940743e-27	1.9257930732e-24	5.5031041656e-52	9.4043516907e-54	1.3206818534e-70	1.3040880117e-66	3.1187519708e-53	1.8456650390e-59	3.7228988272e-47	1.0295256905e-31	5.1484106759e-70	7.8844868992e-28	4.2362397955e-28	4.7342556771e-43	3.5594857326e-57	1.2615355683e-33	6.4157424725e-60	2.6262802991e-33	1.5060833330e-47	3.6565268856e-57	2.3858498914e-41	5.2683045673e-26	2.0083542412e-108	6.1967196937e-77	9.7851168908e-53	2.5182630678e-43	2.7407323423e-48	1.0928628792e-60	7.8270204581e-39	1.2757881740e-67	1.4990688652e-71	6.9733046144e-44	2.6493564929e-65	1.3057503230e-51	5.1751921309e-50	6.6509092226e-53
1.5493399885e-01	9.2000000000e+02	2.3471738243e+18	1.2197634626e+18	3.4660272223e+00	5.8758600331e-26	1.4981089107e-32	5.0553029270e-10	1.4567478284e-01	3.0190490697e-25	3.6792210309e-24	2.2965051757e-33	2.6819339980e-28	5.5700228236e-08	2.3612470618e-11	1.1436400030e-13	5.8377025725e-20	5.0679495215e-09	2.5076404073e-10	2.0594479688e-02	2.6136373504e-31	5.1625088666e-21	1.8763976435e-22	1.4131712534e-34	1.7485198492e-28	2.5564512366e-02	4.1829551324e-04	1.6697947519e-46	1.6928099312e-51	1.5468743511e-37	1.2365409548e-19	6.1051156058e-25	8.1591989730e-20	1.0430606337e-22	7.2083138622e-39	1.3003728106e-26	3.0597804570e-23	7.5111724096e-40	4.5163496854e-58	2.7802042886e-23	2.9818657847e-35	1.2106271256e-30	1.9170971814e-44	2.4217484028e-51	1.5450650132e-44	2.4797840339e-21	2.3828707924e-23	1.7451619263e-30	2.3248211446e-30	5.5706035118e-45	4.6389732538e-15	2.1645227905e-29	1.2557915469e-31	7.9805244427e-01	3.9251422208e-15	5.9572146277e-22	6.2333595358e-03	2.9889009225e-25	8.1308483392e-30	6.7903972954e-06	1.2284358963e-25	4.1333021199e-22	7.2336235070e-24	2.5632642188e-19	2.7866957694e-33	2.1641315358e-53	3.8263243838e-33	3.7921789767e-49	3.4552737631e-03	4.9815250349e-25	9.8734180077e-58	2.2965529017e-72	9.0405572526e-89	1.7768246667e-31	1.3249416343e-18	1.6818547250e-26	1.1928779984e-24	1.6745992055e-51	6.9752474321e-55	3.3896209908e-72	3.7824361140e-67	3.0724807874e-53	6.7727239101e-60	4.6401856831e-47	6.4222408338e-32	1.9046505398e-70	9.9073885901e-28	1.2060538525e-27	4.0249469219e-43	1.5135529964e-57	1.8220215736e-33	4.6376312287e-60	6.4481332584e-33	2.2160601901e-48	1.9670931858e-57	4.3595626029e-41	6.0955337090e-26	1.0985428297e-108	2.6564635601e-77	1.4247926594e-52	1.8351941694e-43	1.1532676285e-47	5.9756494038e-61	1.4536489633e-38	1.1858695552e-67	8.5649550034e-72	1.3532741245e-43	2.5732549373e-65	4.3077073975e-51	6.0188461197e-51	2.6273106249e-53
2.4787250902e-01	9.2000000000e+02	3.7884786313e+18	1.9514492115e+18	3.4967930108e+00	6.7032919138e-26	7.2758688819e-33	3.9815376298e-10	1.4696784814e-01	2.3967689615e-25	3.9240864411e-24	4.9301162231e-34	1.6412503628e-28	4.3293366387e-08	3.1316277429e-11	1.1942091834e-13	4.5014661226e-20	6.6682000675e-09	2.4364783331e-10	2.5213514792e-02	9.3165803340e-31	3.1844902251e-21	1.9750054920e-22	1.1071629311e-34	1.3698950900e-28	2.1185723953e-02	5.9149805581e-04	2.7853253399e-47	9.6982281882e-53	5.8374022992e-38	2.1571099136e-19	3.1008895701e-24	1.3243949611e-19	4.9295603626e-22	3.1698488073e-38	6.2326121130e-27	2.5024004227e-23	9.7351731164e-41	2.0104573765e-59	1.7902167428e-23	8.7433082040e-36	9.7709700281e-31	4.3677214552e-45	1.8720124780e-50	2.7351470061e-45	2.4805908192e-21	4.0672988672e-23	5.0828306545e-30	6.7711035873e-30	2.7684486898e-44	6.2343305841e-15	4.9635733160e-29	3.3969766124e-32	7.9199117880e-01	4.9474560208e-15	9.5369043077e-22	1.0555417336e-02	8.6363268410e-25	2.7713803569e-30	1.0784673521e-05	5.2759180976e-26	1.0505866397e-21	3.9145939449e-24	3.4722716493e-19	6.4413099379e-33	8.5355716298e-53	1.0432998551e-33	3.5513015386e-50	3.4839835454e-03	8.5707784540e-25	4.9460000261e-57	1.9630319288e-71	1.3185919789e-87	2.2754947619e-31	4.8534526332e-19	3.0608037543e-26	7.4561458698e-25	5.2002258492e-51	5.1430495499e-56	8.5838791096e-74	1.0065022622e-67	2.7235100094e-53	2.2708675183e-60	5.1827520505e-47	3.6743399363e-32	6.4371864836e-71	1.1154153836e-27	3.1126847540e-27	2.7721904748e-43	6.5313498770e-58	2.6191204875e-33	3.4148045220e-60	1.5816132191e-32	3.2844165399e-49	1.0695855409e-57	7.8964184363e-41	7.1261000968e-26	6.0723476401e-109	1.1554776246e-77	2.0644577154e-52	1.3620843939e-43	4.8653385232e-47	3.3012652386e-61	2.6751706969e-38	1.1178835065e-67	5.0050618572e-72	2.6343094356e-43	2.5658513802e-65	1.4308414896e-50	7.0795335805e-52	1.0294362900e-53
3.9656099491e-01	9.2000000000e+02	6.1271192919e+18	3.1220430369e+18	3.5349216045e+00	7.1983029039e-26	3.5562096585e-33	3.1326060355e-10	1.4857036718e-01	1.9043630994e-25	3.7627937416e-24	1.3093886278e-34	1.0097501272e-28	3.3858339599e-08	3.7572311277e-11	1.1271272979e-13	3.4860182458e-20	7.9220535088e-09	2.3750612382e-10	3.0937287810e-02	2.6903720334e-30	1.9785527416e-21	1.8824762217e-22	8.7442882737e-35	1.0819326799e-28	1.5885441236e-02	6.8039760263e-04	5.7845750916e-48	8.5581712230e-54	2.2310342818e-38	3.0742489293e-19	1.0400638846e-23	1.9494135125e-19	1.7076607697e-21	1.1341008013e-37	3.0280422921e-27	1.8650999996e-23	1.5809689388e-41	1.3872909994e-60	1.0496529082e-23	2.6130428539e-36	7.2388960877e-31	1.0207274739e-45	9.6382249895e-50	4.9982695042e-46	2.4809345437e-21	6.2405050637e-23	1.1963900011e-29	1.5937734658e-29	9.9967099872e-44	7.5248572125e-15	9.1908643649e-29	1.1356396637e-32	7.8435358976e-01	6.2284316770e-15	1.5261928191e-21	1.6036900443e-02	2.0129249088e-24	1.1662206265e-30	1.7089932733e-05	2.7945971855e-26	2.6638332234e-21	2.6100238789e-24	4.2324395128e-19	1.2044942818e-32	2.4485931894e-52	3.5222953760e-34	5.0944489535e-51	3.5188835847e-03	1.3280136940e-24	1.8036130071e-56	1.0981712958e-70	1.1316356850e-86	2.9215267195e-31	1.9774963147e-19	4.5025735196e-26	4.6605026921e-25	1.1735484206e-50	5.8039699543e-57	4.1160541495e-75	2.8634765467e-68	2.2869416651e-53	8.1321852224e-61	5.4780139216e-47	2.0185907399e-32	2.3279850346e-71	1.1906057055e-27	6.1513184358e-27	1.8202594895e-43	2.9911230992e-58	3.5402509786e-33	2.3991127877e-60	3.2796865588e-32	6.3912029417e-50	6.1657150434e-58	1.3435236507e-40	7.9324969331e-26	3.5730810700e-109	5.3439391909e-78	2.8180792085e-52	9.6640120941e-44	1.5630296884e-46	1.9408215465e-61	4.6419870098e-38	1.0082197827e-67	2.7935579100e-72	4.3397254288e-43	2.1970159352e-65	3.6161003187e-50	1.0944412042e-52	4.6971507575e-54
6.3444156557e-01	9.2000000000e+02	9.9136489121e+18	4.9948277756e+18	3.5749942904e+00	7.3406973766e-26	1.6946403254e-33	2.4637026417e-10	1.5025459513e-01	1.5130694668e-25	3.2530570780e-24	4.2782004183e-35	6.0543599497e-29	2.5805407413e-08	3.9607358398e-11	9.3473863205e-14	2.6299537935e-20	8.2664517847e-09	2.2545372529e-10	3.6951237113e-02	6.1473068419e-30	1.1984738255e-21	1.5771511763e-22	6.7328064680e-35	8.3305160092e-29	1.0470137012e-02	6.2026712042e-04	1.4409066192e-48	1.1143446650e-54	8.1052839731e-39	3.3826347897e-19	2.1892829916e-23	2.4551918437e-19	4.1144223291e-21	3.1276943384e-37	1.3983460843e-27	1.1912907212e-23	3.0023375834e-42	1.3771395399e-61	5.2743701885e-24	7.2373626674e-37	4.4807481507e-31	2.1553381701e-46	2.9555556230e-49	8.0463162365e-47	2.4802105895e-21	8.6289091068e-23	2.2880833048e-29	3.0480750051e-29	2.6443507115e-43	8.1854710217e-15	1.3828168791e-28	4.6687138352e-33	7.7617301354e-01	7.8345868199e-15	2.4402680910e-21	2.1949770641e-02	3.8106585021e-24	6.0325587828e-31	2.7048419140e-05	1.8188806506e-26	6.7431597637e-21	2.1374384017e-24	4.6511759961e-19	1.8307947510e-32	5.1477145482e-52	1.4628812592e-34	1.1059989442e-51	3.5538963028e-03	1.8550913858e-24	4.8198322166e-56	4.0590233776e-70	5.7852349586e-86	3.7505974793e-31	8.9365758750e-20	5.3839991967e-26	2.9130714075e-25	1.9409220324e-50	9.9126988056e-58	3.6747011755e-76	8.3636331339e-69	1.7780096005e-53	2.9886340997e-61	5.3587844428e-47	1.0260692329e-32	8.6431543896e-72	1.1766240381e-27	9.1489874270e-27	1.0789072978e-43	1.4418761565e-58	4.5426094046e-33	1.5995847027e-60	5.8205843497e-32	1.6104619760e-50	3.7397387495e-58	2.1691061296e-40	8.3732637719e-26	2.2148769354e-109	2.6024463315e-78	3.6530123540e-52	6.5093952455e-44	3.8760643498e-46	1.2014248815e-61	7.6487877290e-38	8.6323518718e-68	1.4803012769e-72	6.1211406495e-43	1.6102323413e-65	7.0546176268e-50	2.1917759696e-53	2.5038937481e-54
1.0150168708e+00	9.2000000000e+02	1.6013634004e+19	7.9910187698e+18	3.6095251851e+00	7.1967450281e-26	7.6903517426e-34	1.9387859799e-10	1.5170590823e-01	1.2007024392e-25	2.5404536522e-24	1.7130776248e-35	3.4590761186e-29	1.8718056751e-08	3.5894436772e-11	6.6724188240e-14	1.8917476964e-20	7.4290872310e-09	2.0417178481e-10	4.2129907586e-02	1.0940794618e-29	6.9048679766e-22	1.1352757862e-22	4.9247151404e-35	6.0933606977e-29	5.9363877150e-03	4.3938970635e-04	4.1889198752e-49	2.0753115568e-55	2.6704669216e-39	2.7575472161e-19	2.7859428285e-23	2.5392091922e-19	6.6423899488e-21	6.4059715592e-37	5.8491370367e-28	6.2258135476e-24	6.3368881246e-43	1.8620528973e-62	2.1711548594e-24	1.7312094084e-37	2.1584268932e-31	3.7431306682e-47	4.9808434304e-49	1.0145348391e-47	2.4779257962e-21	1.0771020664e-22	3.5684040390e-29	4.7536569742e-29	5.1525530152e-43	8.0479724676e-15	1.6986687762e-28	2.3536202167e-33	7.6899467804e-01	9.8546011387e-15	3.8968945388e-21	2.7170398440e-02	5.8934184244e-24	3.8288108086e-31	4.2833943063e-05	1.4534154139e-26	1.7068328351e-20	2.1503164661e-24	4.6114820643e-19	2.2678724989e-32	7.9669970736e-52	7.4367494695e-35	3.6018559228e-52	3.5804650201e-03	2.3350770616e-24	9.4704426761e-56	9.9646290797e-70	1.7744420139e-85	4.7972604667e-31	4.4708313656e-20	5.2532226042e-26	1.8208304095e-25	2.3660838605e-50	2.5427600336e-58	6.0385552457e-77	2.4198208439e-69	1.2655613345e-53	1.0886397810e-61	4.8021818061e-47	4.6697039011e-33	3.1748167848e-72	1.0632734530e-27	1.0165402458e-26	5.5754962362e-44	7.2341767071e-59	5.6069593261e-33	1.0026967799e-60	8.9761442346e-32	5.1761777011e-51	2.3622487675e-58	3.3707459826e-40	8.3196216890e-26	1.4257517203e-109	1.3166728455e-78	4.5468234902e-52	4.1146979904e-44	7.5309607332e-46	7.7170422307e-62	1.2086699384e-37	6.9276288946e-68	7.3703697849e-73	7.4977745919e-43	1.0016798429e-65	1.0796294575e-49	5.5954065799e-54	1.5725781648e-54
1.6238835912e+00	9.2000000000e+02	2.5787471235e+19	1.2784501057e+19	3.6331833089e+00	6.8532584092e-26	3.2997662513e-34	1.5278333521e-10	1.5270023986e-01	9.5074348967e-26	1.8123830326e-24	8.2196764250e-36	1.8712199530e-29	1.2827294933e-08	2.8075132081e-11	4.1197262993e-14	1.2901959759e-20	5.7829344723e-09	1.7555610750e-10	4.5670784594e-02	1.5450321469e-29	3.7532021070e-22	7.0431719563e-23	3.3910741559e-35	4.1957833896e-29	2.9072312234e-03	2.4559953447e-04	1.3797434378e-49	5.2473363122e-56	7.8657978370e-40	1.6818014404e-19	2.2134241855e-23	2.1566784408e-19	7.3494014646e-21	9.8706956822e-37	2.1825136757e-28	2.6514389494e-24	1.4328176700e-43	3.2319617674e-63	7.2990564521e-25	3.5004492534e-38	7.9937593545e-32	5.1955050996e-48	4.7113302184e-49	9.6667026021e-49	2.4736828188e-21	1.2272496561e-22	4.6405603662e-29	6.1819322891e-29	7.6478474660e-43	7.2385727242e-15	1.7437953219e-28	1.4237764759e-33	7.6400675498e-01	1.2402879240e-14	6.2131482578e-21	3.0809894815e-02	7.6274932011e-24	2.9200956880e-31	6.7967182586e-05	1.3974963616e-26	4.3255322067e-20	2.6067000072e-24	4.1676269278e-19	2.3393073774e-32	9.3795857404e-52	4.5203330077e-35	1.6806331554e-52	3.5915093589e-03	2.6733703630e-24	1.4124363299e-55	1.6962118057e-69	3.4474748006e-85	6.0959369483e-31	2.4484222202e-20	4.2774491973e-26	1.1381195021e-25	2.1989205260e-50	9.3657458175e-59	1.7073766816e-77	6.8151836263e-70	8.2729956119e-54	3.8655055143e-62	3.9577279929e-47	1.8924821184e-33	1.1327201236e-72	8.8050974544e-28	8.6565504050e-27	2.5019678698e-44	3.7419036858e-59	6.7315665750e-33	5.9196149235e-61	1.2299824263e-31	2.0552846604e-51	1.5404828630e-58	5.1020241933e-40	7.8069772080e-26	9.4197310866e-110	6.8432628628e-79	5.4850259452e-52	2.4408643940e-44	1.1834820160e-45	5.0809605193e-62	1.8470893821e-37	5.2059489209e-68	3.4513210915e-73	8.1491763363e-43	5.3535931845e-66	1.3392954871e-49	1.7622466928e-54	1.1495623828e-54
2.5979843230e+00	9.2000000000e+02	4.1404301565e+19	2.0453395492e+19	3.6462159521e+00	6.3791882655e-26	1.3536928314e-34	1.2057188643e-10	1.5324799203e-01	7.5092594609e-26	1.2113383638e-24	4.4934390513e-36	9.6920019886e-30	8.3953560231e-09	1.9648208700e-11	2.2816768471e-14	8.4371552394e-21	4.0437634728e-09	1.4494658981e-10	4.7608251757e-02	1.8415160775e-29	1.9456032674e-22	3.9040713297e-23	2.2212886899e-35	2.7484053017e-29	1.2753037704e-03	1.1520165690e-04	4.9504087124e-50	1.6465972492e-56	2.1178652190e-40	8.2533050223e-20	1.2419727305e-23	1.5777742369e-19	6.1476009413e-21	1.2308574171e-36	7.4255374793e-29	9.6460535655e-25	3.3740555866e-44	6.6563061028e-64	2.1014515292e-25	6.1858289856e-39	2.4118654468e-32	6.0258800717e-49	2.8935762667e-49	7.3585060541e-50	2.4667745833e-21	1.3086258297e-22	5.2911504719e-29	7.0486172719e-29	9.3242953196e-43	6.1082967600e-15	1.5734748702e-28	9.8269251724e-34	7.6123538922e-01	1.5615635737e-14	9.8847173234e-21	3.2825330243e-02	8.6895609617e-24	2.5446298720e-31	1.0804088285e-04	1.5375524024e-26	1.0969718717e-19	3.6209455622e-24	3.5198139026e-19	2.1125902647e-32	9.0575086640e-52	3.1225539212e-35	1.0153556976e-52	3.5844797849e-03	2.8530236971e-24	1.7234923615e-55	2.2131848139e-69	4.8098974509e-85	7.6878514352e-31	1.4312238436e-20	3.0570142350e-26	7.1138750453e-26	1.6804254521e-50	4.4778781067e-59	7.1394542118e-78	1.8774335307e-70	5.0541682018e-54	1.3444510898e-62	3.0527029187e-47	7.0382973671e-34	3.9429839310e-73	6.7973001407e-28	6.0468054071e-27	1.0031992772e-44	1.9829544120e-59	7.9110869760e-33	3.3543679371e-61	1.5456673639e-31	9.5257213336e-52	1.0306915099e-58	7.5703198623e-40	7.0518579851e-26	6.3480981643e-110	3.6295019004e-79	6.4515249449e-52	1.3842820093e-44	1.5916207447e-45	3.4052186936e-62	2.7452821687e-37	3.7307505179e-68	1.5489981716e-73	8.1110885734e-43	2.5692598063e-66	1.4254072083e-49	6.4690557458e-55	9.3585081350e-55
4.1564078726e+00	9.2000000000e+02	6.6353751194e+19	3.2722543124e+19	3.6524205148e+00	5.8369093184e-26	5.4075726442e-35	9.5241742811e-11	1.5350876463e-01	5.9155507262e-26	7.8022510784e-25	2.6449962287e-36	4.8928132359e-30	5.3415090327e-09	1.2882017783e-11	1.1869580283e-14	5.3827485756e-21	2.6584584837e-09	1.1686352111e-10	4.8508306167e-02	1.9924230462e-29	9.7952657997e-23	2.0254231289e-23	1.4094401821e-35	1.7439033867e-29	5.2496694643e-04	4.8866712649e-05	1.8623063500e-50	5.8334474209e-57	5.4068511961e-41	3.5733205920e-20	5.7098974985e-24	1.0587140710e-19	4.3803787033e-21	1.3592629400e-36	2.3892065614e-29	3.1982437241e-25	8.1119668436e-45	1.5070756528e-64	5.5284267446e-26	1.0092711855e-39	6.4410776352e-33	6.2833943199e-50	1.3858957410e-49	4.9037390184e-51	2.4557855981e-21	1.3424946204e-22	5.5934950880e-29	7.4513862905e-29	1.0157463058e-42	4.9720729172e-15	1.3198155924e-28	7.3101579637e-34	7.5991174843e-01	1.9646426310e-14	1.5673567303e-20	3.3766758799e-02	9.2111570841e-24	2.3921953640e-31	1.7178092181e-04	1.8266900373e-26	2.7779531175e-19	5.4365056074e-24	2.8572869492e-19	1.7671992237e-32	7.8075554779e-52	2.3165189302e-35	7.0936858514e-53	3.5588027130e-03	2.9189001521e-24	1.8723860154e-55	2.4776490500e-69	5.5487353127e-85	9.6197207417e-31	8.6814016063e-21	2.0290277837e-26	4.4465645361e-26	1.1493329736e-50	2.4822544827e-59	3.7270642831e-78	5.1232747162e-71	2.9555008172e-54	4.6365077718e-63	2.2559467558e-47	2.5012072515e-34	1.3560877290e-73	5.0095364945e-28	3.7547372480e-27	3.7491470023e-45	1.0700272764e-59	9.1477986471e-33	1.8652150009e-61	1.8417579677e-31	4.8406961800e-52	7.0286792990e-59	1.1062609386e-39	6.2624977156e-26	4.3439304017e-110	1.9531965168e-79	7.4397717663e-52	7.6764348858e-45	1.9489872066e-45	2.3095301010e-62	3.9899175950e-37	2.6074194979e-68	6.8156329813e-74	7.6477336370e-43	1.1649288375e-66	1.3849326152e-49	2.6012849961e-55	8.0640271900e-55
