#p(bar)         	T(K)            	n_<tot>(cm-3)   	n_g(cm-3)       	m(u)            	e-              	C               	H               	He              	N               	O               	Si              	C1H1            	C1H1N1          	C1H1N1O1        	C1H1O1          	C1H2            	C1H2O1          	C1H3            	C1H4            	C1H4O2          	C1N1            	C1N1O1          	C1N2_cnn        	C1N2_ncn        	C1O1            	C1O2            	C1Si1           	C1Si2           	C2              	C2H2O2          	C2H2O4          	C2H4O1          	C2H4O3          	C2H6O2          	C2N1            	C2N1O1          	C2Si1           	C2Si2           	C2O1            	C3              	C3N2O1          	C4              	C4H6O4          	C5              	H1N1            	H1N1O1          	H1N1O2_cis      	H1N1O2_trans    	H1N1O3          	H1O1            	H1O2            	H1Si1           	H2              	H2N1            	H2N2            	H2O1            	H2O2            	H2Si1           	H3N1            	H3Si1           	H4N2            	H4Si1           	N1O1            	N1O2            	N1O3            	N1Si1           	N1Si2           	N2              	N2O1            	N2O3            	N2O4            	N2O5            	N3              	O1Si1           	O2              	O2Si1           	O3              	Si2             	Si3             	C1+             	C1-             	C1H1+           	C1H1-           	C1H1O1+         	C1N1+           	C1N1-           	C1O2-           	C2-             	H1+             	H1-             	H1O1+           	H1O1-           	H1Si1+          	H2+             	H2-             	H3O1+           	He1+            	N1+             	N1-             	N1O1+           	N1O2-           	N2+             	N2-             	N2O1+           	O1+             	O1-             	O2+             	O2-             	Si1+            	Si1-            
4.6125648298e-03	9.2000000000e+02	8.5120296195e+16	3.6313772897e+16	2.1787632728e+00	1.6745916720e-28	5.8310601803e-31	3.1562414791e-09	7.2892445547e-02	3.7886815768e-25	1.3352544564e-28	6.6079059840e-20	1.9403095153e-27	1.5055444764e-08	6.8957571075e-18	8.9395606636e-19	7.8502535365e-20	7.3633918017e-15	6.2679535537e-11	9.5681973815e-04	1.4175306226e-44	7.5072112063e-21	2.9481298821e-28	7.6776145647e-36	9.4995291112e-30	1.0750918254e-06	1.9006194218e-14	5.5674895176e-33	4.8350024038e-26	6.9768448354e-36	2.2493546436e-31	1.2964361756e-48	4.7460315982e-27	7.0827265741e-42	1.5651583490e-53	2.1912180343e-26	5.5707271796e-29	2.9020436242e-26	1.4947754144e-32	1.3548295019e-27	1.5584468921e-33	9.5421359741e-38	1.1610420088e-42	8.2425428794e-78	1.0843024845e-42	5.7842970127e-22	6.0053888002e-30	4.7520420536e-43	6.3304428543e-43	1.6388933932e-63	3.1293116497e-20	1.5775859193e-40	6.7163415494e-19	9.2613279174e-01	1.7018093843e-16	9.6496697758e-25	7.8157006492e-09	4.0491248578e-37	8.0829495807e-18	5.4722948971e-08	2.2698925485e-14	2.3131507532e-26	2.4844341654e-13	3.4754834081e-25	4.0823977198e-45	3.4254159703e-71	4.1133143389e-21	3.4921357697e-25	1.6199965293e-04	2.5234682740e-32	5.8386289445e-77	1.4673162120e-97	6.2408877735e-120	3.1123604197e-34	4.1190501939e-11	6.5947835621e-37	4.0068240829e-23	7.0945827404e-68	1.7192863868e-29	7.1570149904e-35	1.7351718756e-61	1.0146740426e-55	5.7750142693e-55	2.8483380111e-50	5.9167086912e-33	3.2643738476e-66	1.2223913251e-31	4.6495604127e-42	1.5402720035e-45	1.1137492699e-52	9.6518328278e-37	3.6871424966e-61	3.6905763171e-42	1.3968942575e-31	2.6905032773e-53	4.2925759306e-45	1.6743376000e-28	6.4786109010e-105	3.9290590791e-73	1.5170602927e-56	2.9327201768e-45	1.4334716042e-63	3.3020488415e-58	5.7826166538e-44	7.0800970902e-71	3.6635321293e-72	4.1670352377e-52	1.1892184647e-71	1.4331495156e-65	2.0411570851e-33	6.4141791677e-44
7.4029157466e-03	9.2000000000e+02	1.3669902806e+17	5.8281630962e+16	2.1869928070e+00	1.4866916692e-28	3.6331823877e-31	2.4905842851e-09	7.2936579722e-02	2.9913503205e-25	8.3196242603e-29	4.1172148629e-20	1.5310946323e-27	1.5054422641e-08	6.8952889507e-18	7.0541907049e-19	7.8452366332e-20	7.3586860397e-15	7.9330369647e-11	1.5336814965e-03	2.2721526323e-44	5.9273122305e-21	2.3276934439e-28	7.6814811701e-36	9.5043132705e-30	6.6986183721e-07	1.1842266750e-14	3.4689583427e-33	3.0125646169e-26	4.3470910939e-36	2.2479171366e-31	1.2956076552e-48	7.6073899335e-27	1.1352866437e-41	4.0238892792e-53	1.7300743375e-26	4.3983629123e-29	1.8081881267e-26	9.3135579829e-33	8.4415912926e-28	9.7102784495e-34	9.5469415910e-38	7.2341516765e-43	2.1190878193e-77	6.7560076005e-43	5.7839043135e-22	6.0049810910e-30	4.7517194348e-43	6.3300130770e-43	1.6387821278e-63	2.4693340067e-20	1.2448701168e-40	5.2998526338e-19	9.2554092313e-01	2.1551265270e-16	1.5485092498e-24	7.8107058278e-09	4.0465371621e-37	8.0777839672e-18	8.7765270439e-08	2.8728900651e-14	5.9537141284e-26	3.9822869000e-13	2.7440649724e-25	3.2232536516e-45	2.7045342694e-71	3.2476638420e-21	2.7572128304e-25	1.6208123931e-04	2.5247391448e-32	5.8415693987e-77	1.4680551828e-97	6.2440308136e-120	3.9459178763e-34	2.5664733609e-11	4.1090386221e-37	2.4965481814e-23	4.4204505293e-68	1.0712427632e-29	4.4593504453e-35	7.5876951194e-62	9.0082106065e-56	3.1982453559e-55	3.2025421196e-50	3.2767167684e-33	1.8088675018e-66	1.3751869234e-31	4.1278497002e-42	1.3674435352e-45	6.1680253312e-53	1.0852083229e-36	2.0419666197e-61	4.1495166847e-42	7.7361030873e-32	1.8870507736e-53	6.1124124923e-45	1.4872515638e-28	4.5495921495e-105	2.1771854611e-73	1.7066887122e-56	1.6250902829e-45	1.6126516645e-63	2.3186214707e-58	8.2435707852e-44	4.9714785928e-71	1.6020179469e-72	3.6994669668e-52	5.2003073975e-72	1.2723408824e-65	8.9257311455e-34	5.6944668323e-44
1.1903931581e-02	9.2000000000e+02	2.1996531646e+17	9.3717201595e+16	2.1998283637e+00	1.3187302898e-28	2.2594336102e-31	1.9628843589e-09	7.2994232566e-02	2.3597148438e-25	5.1738769685e-29	2.5604477422e-20	1.2066894198e-27	1.5050032522e-08	6.8932781701e-18	5.5595631444e-19	7.8357506037e-20	7.3497883204e-15	1.0041419743e-10	2.4602084612e-03	3.6448044419e-44	4.6757367596e-21	1.8361917472e-28	7.6862955756e-36	9.5102701448e-30	4.1657923762e-07	7.3645671097e-15	2.1573045984e-33	1.8734786812e-26	2.7034050802e-36	2.2451990785e-31	1.2940410776e-48	1.2203162863e-26	1.8211354920e-41	1.0366804885e-52	1.3647622839e-26	3.4696311501e-29	1.1244910360e-26	5.7919927193e-33	5.2497268386e-28	6.0387085349e-34	9.5529251829e-38	4.4988342712e-43	5.4594369853e-77	4.2014820657e-43	5.7822176312e-22	6.0032299390e-30	4.7503337547e-43	6.3281671403e-43	1.6383042317e-63	1.9461365463e-20	9.8110957170e-41	4.1769306511e-19	9.2442180984e-01	2.7304057694e-16	2.4885598352e-24	7.8012615510e-09	4.0416443114e-37	8.0680167541e-18	1.4091531704e-07	3.6364251354e-14	1.5366835210e-25	6.3880642418e-13	2.1646447771e-25	2.5426508675e-45	2.1334611388e-71	2.5619067494e-21	2.1750164128e-25	1.6218282451e-04	2.5263215372e-32	5.8452306306e-77	1.4689752935e-97	6.2479442901e-120	5.0084116421e-34	1.5960597494e-11	2.5553630338e-37	1.5525740986e-23	2.7490264546e-68	6.6619333840e-30	2.7732178571e-35	3.3082594952e-62	7.9904935433e-56	1.7671872101e-55	3.6000705390e-50	1.8105465090e-33	1.0004060624e-66	1.5473076436e-31	3.6614992497e-42	1.2129544053e-45	3.4081361070e-53	1.2199141701e-36	1.1282865735e-61	4.6645921302e-42	4.2745758721e-32	1.3214035027e-53	8.7078291809e-45	1.3198281550e-28	3.1922208504e-105	1.2041067310e-73	1.9203007566e-56	8.9876686347e-46	1.8144938730e-63	1.6265944080e-58	1.1765494130e-43	3.4876668661e-71	6.9848498141e-73	3.2815137438e-52	2.2673507639e-72	1.1285961274e-65	3.8916475094e-34	5.0511252949e-44
1.9199822970e-02	9.2000000000e+02	3.5531685794e+17	1.5115625183e+17	2.2210287059e+00	1.1684103116e-28	1.4008537032e-31	1.5442468066e-09	7.3103813835e-02	1.8591934724e-25	3.2078148605e-29	1.5874831131e-20	9.4933064936e-28	1.5046354842e-08	6.8915937039e-18	4.3738377114e-19	7.8222447812e-20	7.3371201101e-15	1.2719637038e-10	3.9543973356e-03	5.8584486645e-44	3.6839617656e-21	1.4467153603e-28	7.6958041415e-36	9.5220351140e-30	2.5828002427e-07	4.5660474648e-15	1.3375334960e-33	1.1615608162e-26	1.6761169705e-36	2.2413292182e-31	1.2918106481e-48	1.9614660900e-26	2.9271882651e-41	2.6829397588e-52	1.0752812511e-26	2.7336843699e-29	6.9718686347e-27	3.5910479568e-33	3.2548419432e-28	3.7440122937e-34	9.5647429198e-38	2.7892869347e-43	1.4129079028e-76	2.6049279271e-43	5.7808046676e-22	6.0017629681e-30	4.7491729460e-43	6.3266207666e-43	1.6379038898e-63	1.5310709127e-20	7.7186173306e-41	3.2860885514e-19	9.2282846192e-01	3.4637764412e-16	4.0118308371e-24	7.7878151743e-09	4.0346780699e-37	8.0541105940e-18	2.2683478962e-07	4.6063215187e-14	3.9887476242e-25	1.0267806414e-12	1.7054999041e-25	2.0033267612e-45	1.6809306571e-71	2.0184982596e-21	1.7136716022e-25	1.6238345771e-04	2.5294468002e-32	5.8524616511e-77	1.4707925341e-97	6.2556734998e-120	6.3724847569e-34	9.8956048116e-12	1.5843305829e-37	9.6259928399e-24	1.7044023209e-68	4.1304130420e-30	1.7194010425e-35	1.4353128188e-62	7.0796698328e-56	9.7287793896e-56	4.0474287257e-50	9.9674824831e-34	5.5156306274e-67	1.7421595830e-31	3.2441307462e-42	1.0746916527e-45	1.8762587306e-53	1.3715052529e-36	6.2114817825e-62	5.2442317385e-42	2.3532541095e-32	9.2308150448e-54	1.2422439783e-44	1.1699055035e-28	2.2371660286e-105	6.6387122324e-74	2.1621235953e-56	4.9552538966e-46	2.0429924859e-63	1.1396460728e-58	1.6834231628e-43	2.4435752562e-71	3.0304286861e-73	2.9074591866e-52	9.8370687695e-73	9.9994924137e-66	1.6884200180e-34	4.4753555182e-44
3.1117444203e-02	9.2000000000e+02	5.7726917343e+17	2.4498122924e+17	2.2553456598e+00	1.0331181128e-28	8.6434293681e-32	1.2113091701e-09	7.3281002817e-02	1.4618545653e-25	1.9792588697e-29	9.7949544126e-21	7.4465617550e-28	1.5040278230e-08	6.8888104690e-18	3.4308438947e-19	7.8003606632e-20	7.3165932146e-15	1.6125121224e-10	6.3731415233e-03	9.4418236907e-44	2.8966411539e-21	1.1375295178e-28	7.7111626972e-36	9.5410382882e-30	1.5936176218e-07	2.8173040956e-15	8.2527363661e-34	7.1669645793e-27	1.0341835564e-36	2.2350587020e-31	1.2881965785e-48	3.1612152052e-26	4.7176303987e-41	6.9883420805e-52	8.4547672379e-27	2.1494529942e-29	4.3017235826e-27	2.2157181226e-33	2.0082751237e-28	2.3100988876e-34	9.5838313262e-38	1.7210222989e-43	3.6802480268e-76	1.6072706590e-43	5.7784700354e-22	5.9993390998e-30	4.7472549479e-43	6.3240657014e-43	1.6372424070e-63	1.2009739820e-20	6.0544933058e-41	2.5776120625e-19	9.2024668553e-01	4.4016895938e-16	6.4967843112e-24	7.7660273794e-09	4.0233903420e-37	8.0315777903e-18	3.6645800261e-07	5.8395921724e-14	1.0439564249e-24	1.6548206428e-12	1.3410077315e-25	1.5751843017e-45	1.3216893193e-71	1.5871134121e-21	1.3474330091e-25	1.6270752720e-04	2.5344948301e-32	5.8641414388e-77	1.4737278023e-97	6.2681579794e-120	8.1369368009e-34	6.1057026190e-12	9.7755029367e-38	5.9393489142e-24	1.0516359447e-68	2.5485126183e-30	1.0608903294e-35	6.1798591756e-63	6.2599029337e-56	5.3251930771e-56	4.5496584273e-50	5.4558507897e-34	3.0263103780e-67	1.9630384508e-31	2.8684873808e-42	9.5025129539e-46	1.0269983112e-53	1.5416900098e-36	3.3999475641e-62	5.8949680750e-42	1.2880888744e-32	6.4233567144e-54	1.7752170945e-44	1.0349461750e-28	1.5649061425e-105	3.6425216051e-74	2.4362473992e-56	2.7188434662e-46	2.3020123092e-63	7.9684631485e-59	2.4172437626e-43	1.7085602139e-71	1.3047763719e-73	2.5707995883e-52	4.2354320885e-73	8.8416343381e-66	7.2696333537e-35	3.9571465618e-44
5.0820559056e-02	9.2000000000e+02	9.4639958806e+17	4.0009979440e+17	2.3110779118e+00	9.1043615239e-29	5.2923745051e-32	9.4564247985e-10	7.3564296706e-02	1.1457057370e-25	1.2119008249e-29	5.9974536500e-21	5.8133673037e-28	1.5029075865e-08	6.8836795152e-18	2.6783845186e-19	7.7641539590e-20	7.2826319994e-15	2.0463971875e-10	1.0312120794e-02	1.5277430456e-43	2.2701973691e-21	8.9152103467e-29	7.7355860934e-36	9.5712574092e-30	9.7577256821e-08	1.7250361788e-15	5.0531530578e-34	4.3883346532e-27	6.3323091498e-37	2.2246842959e-31	1.2822171944e-48	5.1150336034e-26	7.6334056529e-41	1.8381610464e-51	6.6262920811e-27	1.6846002916e-29	2.6339466949e-27	1.3566848994e-33	1.2296674863e-28	1.4144742713e-34	9.6141859846e-38	1.0537824919e-43	9.6802481701e-76	9.8413232714e-44	5.7741660901e-22	5.9948706459e-30	4.7437190768e-43	6.3193553832e-43	1.6360229489e-63	9.3757402537e-21	4.7266100225e-41	2.0122851564e-19	9.1597520361e-01	5.6079393262e-16	1.0594654051e-23	7.7299800389e-09	4.0047150896e-37	7.9942978524e-18	5.9527218556e-07	7.4108745181e-14	2.7674875561e-24	2.6775979002e-12	1.0509939141e-25	1.2345261521e-45	1.0358534095e-71	1.2438754065e-21	1.0560296253e-25	1.6322286718e-04	2.5425222799e-32	5.8827148051e-77	1.4783955080e-97	6.2880109785e-120	1.0448134115e-33	3.7385236231e-12	5.9855435052e-38	3.6366651976e-24	6.4391701781e-69	1.5604550732e-30	6.4958348047e-36	2.6291055512e-63	5.5165444014e-56	2.8884994500e-56	5.1119405967e-50	2.9593710082e-34	1.6479625907e-67	2.2142811531e-31	2.5278567685e-42	8.3740970411e-46	5.5706600945e-54	1.7322240504e-36	1.8442048066e-62	6.6235140727e-42	6.9868715580e-33	4.4422854129e-54	2.5431147932e-44	9.1257731351e-29	1.0915130716e-105	1.9835174160e-74	2.7480545264e-56	1.4805329800e-46	2.5966391378e-63	5.5540896865e-59	3.4900274565e-43	1.1908816651e-71	5.5509271408e-74	2.2655191664e-52	1.8018853989e-73	7.7916972393e-66	3.0927296015e-35	3.4872385310e-44
8.4004791306e-02	9.2000000000e+02	1.5744112028e+18	6.6135242026e+17	2.4028928109e+00	7.9807863905e-29	3.2017391735e-32	7.3272710089e-10	7.4036256726e-02	8.9347149949e-26	7.3316624546e-30	3.6282924184e-21	4.5044632211e-28	1.5011351459e-08	6.8755613097e-18	2.0753349868e-19	7.7052958924e-20	7.2274242277e-15	2.6011476984e-10	1.6788155180e-02	2.4871690158e-43	1.7703993111e-21	6.9524713888e-29	7.7763012166e-36	9.6216343192e-30	5.9031522675e-08	1.0435988428e-15	3.0570168606e-34	2.6548202422e-27	3.8308706695e-37	2.2078195329e-31	1.2724970336e-48	8.3272858807e-26	1.2427201079e-40	4.9090600310e-51	5.1674727030e-27	1.3137250691e-29	1.5934643903e-27	8.2075657801e-34	7.4391458076e-29	8.5571753849e-35	9.6647888430e-38	6.3750905783e-44	2.5852424344e-75	5.9537264806e-44	5.7673563793e-22	5.9878006492e-30	4.7381246144e-43	6.3119027083e-43	1.6340935200e-63	7.2647529285e-21	3.6623939096e-41	1.5592106956e-19	9.0903142972e-01	7.1741544674e-16	1.7471348720e-23	7.6713810361e-09	3.9743563682e-37	7.9336951238e-18	9.7535543420e-07	9.4198620450e-14	7.4866086182e-24	4.3591352311e-12	8.1961107290e-26	9.6273754822e-46	8.0780384451e-72	9.7002850617e-22	8.2353814101e-26	1.6408196681e-04	2.5559044732e-32	5.9136776120e-77	1.4861768260e-97	6.3211070023e-120	1.3539132058e-33	2.2617026674e-12	3.6210871125e-38	2.2000811569e-24	3.8955186153e-69	9.4403185780e-31	3.9297991362e-36	1.0976972900e-63	4.8357440954e-56	1.5446381594e-56	5.7393391800e-50	1.5825370460e-34	8.8693982041e-68	2.5020799949e-31	2.2158923327e-42	7.3406443190e-46	2.9789357083e-54	1.9448233353e-36	9.8619687049e-63	7.4364310593e-42	3.7362612007e-33	3.0425717543e-54	3.6569747141e-44	8.0054166421e-29	7.5813316449e-106	1.0675367212e-74	3.1052299957e-56	7.9682855835e-47	2.9341345527e-63	3.8532920638e-59	5.0835781633e-43	8.2620467587e-72	2.3176086167e-74	1.9859299835e-52	7.5231849036e-74	6.8301188527e-66	1.2912683939e-35	3.0568761726e-44
1.4145356558e-01	9.2000000000e+02	2.6791146661e+18	1.1136347879e+18	2.5554802184e+00	6.9356514523e-29	1.9014114631e-32	5.6105655624e-10	7.4819096188e-02	6.9150515730e-26	4.3540420625e-30	2.1547279219e-21	3.4491130729e-28	1.4979894050e-08	6.8611530568e-18	1.5891050014e-19	7.6072543358e-20	7.1354630713e-15	3.3111423908e-10	2.7554342221e-02	4.0821820795e-43	1.3702062738e-21	5.3808877218e-29	7.8435443429e-36	9.7048343848e-30	3.5056951180e-08	6.1976029123e-16	1.8154654663e-34	1.5766136363e-27	2.2750327275e-37	2.1797274172e-31	1.2563058851e-48	1.3667546105e-25	2.0396723030e-40	1.3394727211e-50	3.9993822146e-27	1.0167617670e-29	9.4630801995e-28	4.8742132987e-34	4.4178730208e-29	5.0818353672e-35	9.7483620737e-38	3.7859643297e-44	7.0540219440e-75	3.5357295410e-44	5.7552704528e-22	5.9752527651e-30	4.7281955199e-43	6.2986756442e-43	1.6306691548e-63	5.5626948355e-21	2.8043320794e-41	1.1939034086e-19	8.9746498794e-01	9.2306843566e-16	2.9296394220e-23	7.5737710094e-09	3.9237869819e-37	7.8327474340e-18	1.6180812073e-06	1.1991054776e-13	2.0869946039e-23	7.1546338867e-12	6.3434064121e-26	7.4511383978e-46	6.2520239860e-72	7.5075670027e-22	6.3738000827e-26	1.6550081417e-04	2.5780058556e-32	5.9648142847e-77	1.4990280740e-97	6.3757667929e-120	1.7797322381e-33	1.3431535627e-12	2.1504489190e-38	1.3065584998e-24	2.3134250944e-69	5.6063061314e-31	2.3337832098e-36	4.4547294774e-64	4.2024725254e-56	8.0823886865e-57	6.4309879011e-50	8.2806963164e-35	4.6909138700e-68	2.8337877906e-31	1.9257070812e-42	6.3793400687e-46	1.5587415163e-54	2.1791943195e-36	5.1603195093e-63	8.3325966056e-42	1.9550154886e-33	2.0527120433e-54	5.2833816991e-44	6.9637852462e-29	5.2355472781e-106	5.6460683092e-75	3.5168990867e-56	4.2143266661e-47	3.3231210387e-63	2.6559493888e-59	7.5034363243e-43	5.6947611746e-72	9.4054340075e-75	1.7258597701e-52	3.0530961366e-74	5.9356711724e-66	5.2402893125e-36	2.6565587168e-44
2.4473920331e-01	9.2000000000e+02	4.7169191059e+18	1.9267813410e+18	2.8117981412e+00	5.9450818493e-29	1.0989715887e-32	4.2190700092e-10	7.6135855850e-02	5.2946892952e-26	2.5165350140e-30	1.2453826084e-21	2.5936867438e-28	1.4922910390e-08	6.8350531653e-18	1.1949856353e-19	7.4428241780e-20	6.9812306416e-15	4.2149013445e-10	4.5635134788e-02	6.7608556187e-43	1.0491341118e-21	4.1200167950e-29	7.9559512197e-36	9.8439156567e-30	2.0262102171e-08	3.5820702941e-16	1.0492968021e-34	9.1124600138e-28	1.3149159871e-37	2.1326127938e-31	1.2291509399e-48	2.2636007918e-25	3.3780781164e-40	3.7552826378e-50	3.0622311310e-27	7.7851012196e-30	5.4694401937e-28	2.8171818865e-34	2.5534278228e-29	2.9371826117e-35	9.8880671467e-38	2.1881993009e-44	1.9776323709e-74	2.0435694148e-44	5.7333773492e-22	5.9525228468e-30	4.7102094192e-43	6.2747154221e-43	1.6244660738e-63	4.1830718650e-21	2.1088200896e-41	8.9779934109e-20	8.7806635827e-01	1.1964055612e-15	5.0302942808e-23	7.4100645908e-09	3.8389746587e-37	7.6634432619e-18	2.7286294971e-06	1.5263950303e-13	6.0659665931e-23	1.1849409402e-11	4.8569942929e-26	5.7051581316e-46	4.7870249589e-72	5.7483641622e-22	4.8802659983e-26	1.6787262834e-04	2.6149516003e-32	6.0502968313e-77	1.5205108447e-97	6.4671387546e-120	2.3914930444e-33	7.7631151036e-13	1.2429094443e-38	7.5516041540e-25	1.3371058820e-69	3.2403145114e-31	1.3488723990e-36	1.7360869463e-64	3.6022633633e-56	4.0981665205e-57	7.1721275411e-50	4.1987181917e-35	2.4218224126e-68	3.2179004340e-31	1.6506720806e-42	5.4682244494e-46	7.9035821512e-55	2.4303357177e-36	2.6165344762e-63	9.2928872706e-42	9.9128850803e-34	1.3541838574e-54	7.6662333080e-44	5.9771575700e-29	3.5923499824e-106	2.9149490170e-75	3.9936057085e-56	2.1757702352e-47	3.7735615447e-63	1.8165164257e-59	1.1287562762e-42	3.8948886818e-72	3.6654641518e-75	1.4793675348e-52	1.1898456182e-74	5.0879216156e-66	2.0422335221e-36	2.2771413924e-44
4.3860635971e-01	9.2000000000e+02	8.6977459491e+18	3.4530575342e+18	3.2402145113e+00	4.9905012718e-29	6.1321826538e-33	3.0928631227e-10	7.8336681824e-02	4.0009745494e-26	1.4042084908e-30	6.9491456441e-22	1.9013474686e-28	1.4814745363e-08	6.7855109720e-18	8.7600513752e-20	7.1679848583e-20	6.7234364718e-15	5.3328833526e-10	7.5855898904e-02	1.1238068710e-42	7.9278662945e-22	3.1133238271e-29	8.1416815640e-36	1.0073720214e-29	1.1306107705e-08	1.9987695358e-16	5.8550009070e-35	5.0846873390e-28	7.3371369107e-38	2.0538623309e-31	1.1837623885e-48	3.7626156605e-25	5.6151286345e-40	1.0773662164e-49	2.3139995826e-27	5.8828743496e-30	3.0519084048e-28	1.5719672896e-34	1.4247944136e-29	1.6389268337e-35	1.0118902413e-37	1.2209995175e-44	5.6736989208e-74	1.1402970783e-44	5.6918203807e-22	5.9093774563e-30	4.6760686306e-43	6.2292346984e-43	1.6126915331e-63	3.0664740530e-21	1.5459074804e-41	6.5814752246e-20	8.4564221997e-01	1.5603945839e-15	8.8847680730e-23	7.1364349763e-09	3.6972137951e-37	7.3804571962e-18	4.6753694186e-06	1.9312638615e-13	1.8491980170e-22	1.9696394145e-11	3.6702268007e-26	4.3111486268e-46	3.6173539107e-72	4.3437976114e-22	3.6878122520e-26	1.7179158664e-04	2.6759972060e-32	6.1915399941e-77	1.5560069148e-97	6.6181130220e-120	3.3142694554e-33	4.3317625557e-13	6.9353455657e-39	4.2137409627e-25	7.4609549329e-70	1.8080722599e-31	7.5266112541e-37	6.4393550861e-65	3.0238607890e-56	1.9969898366e-57	7.9095119645e-50	2.0459875200e-35	1.2164937672e-68	3.6581004451e-31	1.3856295547e-42	4.5902111618e-46	3.8513255012e-55	2.6802046292e-36	1.2750074283e-63	1.0248312322e-41	4.8304359176e-34	8.6692042863e-55	1.1107058685e-43	5.0270321239e-29	2.4569530848e-106	1.4641937792e-75	4.5399200875e-56	1.0929005018e-47	4.2897744817e-63	1.2356731643e-59	1.7377203766e-42	2.6494720081e-72	1.3595646968e-75	1.2418307686e-52	4.4132803654e-75	4.2709721969e-66	7.5748895209e-37	1.9115089245e-44
7.8843464572e-01	9.2000000000e+02	1.6177764792e+19	6.2071835791e+18	3.7698791603e+00	4.0609193207e-29	3.1215544293e-33	2.2514652987e-10	8.1056780830e-02	3.0223632424e-26	7.4724689975e-31	4.2246820895e-22	1.2665217525e-28	1.3400376449e-08	5.8712242346e-18	5.5818879987e-20	6.2480367355e-20	5.6061033945e-15	6.0828052507e-10	1.1322087833e-01	1.5348836101e-42	5.4800408020e-22	2.0586147158e-29	7.6421090870e-36	9.4555981068e-30	5.5054427454e-09	9.3103317494e-17	3.2571382395e-35	3.0911983475e-28	3.4176615916e-38	1.4990324522e-31	7.9058914534e-49	4.9158308058e-25	6.7129495430e-40	2.3056022592e-49	1.4636504019e-27	3.5594832623e-30	1.5535574748e-28	8.7448573478e-35	6.3485996502e-30	6.9856786811e-36	7.6076240123e-38	4.7622384492e-45	9.3030881708e-74	4.0696799951e-45	5.6263583450e-22	5.5878049268e-30	4.2296427253e-43	5.6345274862e-43	1.3953958148e-63	2.1353405831e-21	1.0297567823e-41	5.2357777482e-20	8.0553895576e-01	2.0183941074e-15	1.5605916407e-22	6.5028615188e-09	3.2227087623e-37	7.6831011502e-18	7.9137586265e-06	2.6308145289e-13	5.5618243005e-22	3.5109987658e-11	2.6521438412e-26	2.9800288629e-46	2.3918931684e-72	3.5859468404e-22	3.3270280526e-26	1.7621967913e-04	2.6257989693e-32	5.5593127331e-77	1.3364639486e-97	5.4375493003e-120	4.6164908071e-33	2.5191299134e-13	3.5304001677e-39	2.3441049863e-25	3.6330681860e-70	1.2012455661e-31	5.4647323366e-37	2.2409245639e-65	2.2515862595e-56	9.0940230440e-58	7.7067596746e-50	8.9126423343e-36	5.7486569973e-69	3.6987422474e-31	9.4410552527e-43	3.1275629950e-46	1.9166544245e-55	2.8539310525e-36	6.0697332912e-64	1.0438814465e-41	2.6270800756e-34	5.6455747299e-55	1.5476399189e-43	4.0978798352e-29	1.7380012205e-106	7.5615087797e-76	5.0164910871e-56	5.3990062628e-48	4.3374342354e-63	8.6653311422e-60	2.6073742707e-42	1.7773141020e-72	4.9460834498e-76	9.6664255364e-53	1.5358414384e-75	3.1801934628e-66	3.1482408952e-37	1.6998473251e-44
